frame_id,class_id,instance_id,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7
2,0,19,2331.125,2365.125,1.0,2375.75,2358.75,1.0,2426.75,2356.625,0.9980469,2411.875,2418.25,0.9980469,2367.25,2399.125,1.0,2414.0,2382.125,1.0,2394.875,2405.5,0.97265625,2382.125,2414.0,0.9873047
2,0,20,2093.125,449.96875,0.9975586,2111.1875,411.1875,1.0,2150.5,362.57812,0.9995117,2193.0,400.5625,0.9995117,2134.5625,439.60938,1.0,2154.75,396.3125,1.0,2188.75,360.1875,0.99121094,2197.25,351.6875,0.9975586
3,0,1,956.25,1974.125,0.99902344,946.6875,1925.25,0.9995117,952.53125,1811.5625,1.0,1001.9375,1809.4375,0.9995117,980.15625,1930.5625,0.9995117,973.25,1860.4375,1.0,969.0,1779.6875,0.9970703,960.5,1769.0625,0.9995117
3,0,2,1141.125,2492.625,0.99658203,1139.0,2441.625,0.9995117,1136.875,2363.0,1.0,1203.8125,2363.0,1.0,1178.3125,2454.375,1.0,1167.6875,2394.875,1.0,1166.625,2322.625,0.9980469,1162.375,2305.625,0.9995117
3,0,3,1943.3125,764.46875,0.9975586,1913.5625,786.78125,1.0,1850.875,825.5625,1.0,1825.375,767.125,1.0,1904.0,751.1875,0.9995117,1862.5625,784.125,1.0,1806.25,814.40625,0.9995117,1793.5,822.90625,1.0
3,0,4,1898.6875,1637.3125,0.9980469,1938.0,1662.8125,1.0,1962.4375,1713.8125,0.9995117,1898.6875,1728.6875,1.0,1902.9375,1678.75,1.0,1931.625,1706.375,1.0,1934.8125,1753.125,0.9980469,1936.9375,1766.9375,0.9995117
3,0,5,1905.0625,2016.625,0.9975586,1940.125,2057.0,1.0,1950.75,2110.125,1.0,1895.5,2128.1875,1.0,1901.875,2065.5,1.0,1923.125,2100.5625,1.0,1943.3125,2139.875,0.99902344,1959.25,2148.375,0.9995117
3,0,6,423.40625,391.0,0.9980469,375.59375,382.23438,1.0,338.40625,364.4375,1.0,370.8125,319.01562,1.0,397.90625,348.5,1.0,362.84375,346.90625,1.0,333.625,336.01562,0.9980469,321.9375,334.15625,0.9995117
3,0,7,406.14062,2350.25,0.99853516,387.8125,2401.25,1.0,337.875,2458.625,1.0,298.03125,2409.75,1.0,358.59375,2373.625,1.0,337.875,2418.25,1.0,292.98438,2454.375,0.99853516,281.82812,2462.875,0.9995117
3,0,8,692.21875,1036.4688,0.9951172,656.09375,1034.875,0.9995117,595.0,1019.46875,1.0,620.5,970.59375,1.0,671.5,1005.125,1.0,627.40625,1001.9375,1.0,576.9375,976.96875,0.9995117,562.59375,967.9375,1.0
3,0,9,2399.125,2197.25,0.9711914,2388.5,2186.625,1.0,2358.75,2119.6875,1.0,2426.75,2112.25,1.0,2422.5,2186.625,0.9995117,2397.0,2135.625,1.0,2392.75,2084.625,0.9980469,2394.875,2072.9375,0.9995117
3,0,10,1497.0625,197.89062,0.99902344,1525.75,249.28906,1.0,1559.75,251.54688,0.9995117,1521.5,295.375,0.99902344,1487.5,257.65625,1.0,1524.6875,277.04688,1.0,1548.0625,281.03125,0.99365234,1551.25,286.34375,0.9975586
3,0,11,1090.125,2433.125,0.99853516,1046.5625,2454.375,1.0,991.84375,2465.0,1.0,996.625,2399.125,1.0,1048.1562,2411.875,1.0,1008.3125,2431.0,1.0,961.5625,2428.875,0.9995117,946.15625,2426.75,1.0
3,0,12,1999.625,1857.25,0.99853516,2049.5625,1874.25,0.9995117,2061.25,1930.5625,0.99902344,2008.125,1931.625,1.0,2023.0,1895.5,1.0,2043.1875,1915.6875,1.0,2033.625,1959.25,0.99902344,2033.625,1972.0,0.9995117
3,0,13,1930.5625,376.65625,0.9975586,1900.8125,371.60938,1.0,1821.125,360.45312,1.0,1836.0,306.26562,1.0,1914.625,341.32812,1.0,1857.25,337.875,1.0,1800.9375,331.23438,0.99853516,1790.3125,331.5,0.9995117
3,0,14,2135.625,806.96875,0.9892578,2125.0,843.625,0.9995117,2047.4375,918.53125,1.0,2014.5,872.84375,1.0,2101.625,820.25,0.99902344,2067.625,869.125,1.0,1996.4375,911.625,0.99902344,1982.625,915.875,1.0
3,0,15,2076.125,815.46875,0.9926758,2049.5625,794.21875,0.9995117,1991.125,765.53125,1.0,2031.5,721.96875,1.0,2078.25,774.03125,1.0,2031.5,754.90625,1.0,1984.75,720.375,0.99902344,1973.0625,708.6875,0.9995117
3,0,16,787.84375,1738.25,0.99853516,765.0,1777.5625,0.9995117,719.84375,1863.625,1.0,673.09375,1838.125,0.9995117,740.5625,1753.125,0.9995117,717.71875,1811.5625,1.0,678.40625,1884.875,0.9980469,671.5,1901.875,0.9995117
3,0,17,959.4375,2567.0,0.9995117,974.3125,2505.375,1.0,1082.6875,2484.125,0.9995117,1096.5,2535.125,0.9995117,997.6875,2528.75,1.0,1045.5,2503.25,1.0,1122.0,2507.5,0.9975586,1131.5625,2507.5,0.9995117
3,0,18,2140.9375,853.1875,0.9941406,2154.75,818.125,0.9995117,2133.5,775.09375,0.9995117,2193.0,777.21875,0.99902344,2184.5,837.78125,0.9995117,2170.6875,792.625,1.0,2160.0625,746.40625,0.99365234,2161.125,733.125,0.9980469
3,0,19,2335.375,2352.375,1.0,2382.125,2358.75,1.0,2435.25,2367.25,0.99902344,2411.875,2422.5,0.99853516,2365.125,2397.0,1.0,2416.125,2388.5,1.0,2394.875,2411.875,0.9848633,2382.125,2422.5,0.9941406
3,0,20,2094.1875,449.96875,0.9975586,2112.25,411.1875,1.0,2150.5,362.57812,0.9995117,2193.0,400.29688,0.9995117,2134.5625,439.34375,1.0,2155.8125,396.04688,1.0,2188.75,360.45312,0.99072266,2197.25,351.6875,0.9975586
4,0,1,958.375,1974.125,0.99902344,946.15625,1925.25,1.0,941.90625,1833.875,0.9995117,1000.34375,1831.75,0.9995117,982.8125,1929.5,1.0,970.0625,1870.0,1.0,965.8125,1793.5,0.9975586,961.03125,1775.4375,0.99902344
4,0,2,1146.4375,2492.625,0.9970703,1141.125,2441.625,0.9995117,1135.8125,2363.0,1.0,1204.875,2363.0,1.0,1180.4375,2452.25,1.0,1168.75,2394.875,1.0,1165.5625,2324.75,0.9980469,1162.375,2305.625,0.9995117
4,0,3,1938.0,781.46875,0.9970703,1906.125,794.21875,1.0,1849.8125,825.5625,1.0,1826.4375,765.53125,0.9995117,1905.0625,757.5625,0.9995117,1859.375,784.125,1.0,1806.25,812.8125,0.99902344,1793.5,821.84375,0.9995117
4,0,4,1895.5,1636.25,0.9980469,1934.8125,1659.625,1.0,1963.5,1712.75,0.9995117,1898.6875,1728.6875,1.0,1900.8125,1676.625,1.0,1930.5625,1705.3125,1.0,1934.8125,1752.0625,0.9980469,1935.875,1766.9375,0.9995117
4,0,5,1905.0625,2017.6875,0.9975586,1940.125,2057.0,1.0,1950.75,2110.125,1.0,1895.5,2128.1875,1.0,1901.875,2066.5625,1.0,1923.125,2100.5625,1.0,1944.375,2139.875,0.99902344,1959.25,2148.375,0.9995117
