Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
-7,-2,8,14,-2,-100,-2,12
-17,8,-12,0,-12,-102,10,4
7,-6,-22,20,-14,-78,-2,-6
7,-6,-20,10,-12,-68,-2,-16
17,-4,2,12,0,-16,-4,12
-17,0,12,12,-4,-22,-6,-6
17,-4,0,16,14,10,-22,-24
-1,4,10,-4,12,28,-12,20
1,8,0,-4,0,48,-2,10
-5,-14,8,6,10,92,-2,12
19,-14,-12,-4,4,84,8,20
-17,-2,-12,-4,-12,114,4,20
1,10,22,8,4,144,-8,-8
3,0,-12,-8,30,124,-10,20
-23,-8,-22,-4,14,124,-2,-4
-17,8,-12,-6,-2,134,-18,-16
-19,-8,-12,2,2,92,6,-20
-15,-14,-28,-2,10,92,-6,0
-17,-22,-12,14,0,70,-2,-6
-15,-30,-6,-24,-8,60,0,-20
-7,-34,-14,-8,20,40,-6,-14
-17,-6,-28,-4,28,6,-10,-20
-23,-2,-12,-4,14,-10,-2,4
-17,-26,0,0,32,-62,-4,-20
-1,8,14,-8,-2,-80,12,22
15,18,8,12,12,-66,-16,-14
1,-2,4,18,-10,-46,0,2
-23,14,0,-8,20,10,10,8
-7,8,0,20,-8,10,4,6
-11,-6,10,0,-2,28,0,6
-7,0,8,-6,18,80,0,-6
3,-2,10,-4,4,82,-22,-8
9,-2,-14,-10,-2,114,0,-8
-1,18,-6,-14,-24,98,-2,-8
3,12,10,6,10,104,2,8
-17,-2,4,-8,-8,112,-8,0
15,10,-12,8,0,124,-6,12
-1,0,-4,10,14,108,0,12
7,-6,4,-8,-12,86,-22,-8
-1,18,10,-6,-34,60,-24,22
-5,14,-16,0,-28,42,-6,12
3,20,-22,-4,-34,-4,0,10
-5,16,0,2,-14,-6,0,-8
1,8,-10,-4,0,-36,-10,-18
15,-4,2,6,-12,-62,-10,-4
-7,12,0,14,-12,-78,-2,-14
-1,0,-2,-4,-10,-98,0,-16
9,-6,-12,4,-8,-128,-2,-8
-17,10,8,10,-34,-126,-6,4
-17,-2,4,16,10,-116,-14,24
-15,-2,10,-6,-18,-110,16,-2
9,-4,-10,8,-34,-98,-8,-16
-11,-8,-22,-4,-2,-110,-2,8
-7,-8,-12,-16,0,-72,4,8
-17,-2,-22,-16,30,-68,12,-16
-1,-28,18,-6,10,-68,10,8
-23,0,0,-4,-8,-34,-16,-20
-19,-6,10,-6,-2,10,8,-8
25,-2,4,-16,-2,8,4,-4
47,-6,4,-6,14,50,-6,6
21,14,26,-8,14,104,-6,0
-9,-2,8,12,26,92,0,8
-7,8,-20,-2,0,112,14,10
23,-6,0,-8,0,128,42,-8
13,10,22,0,26,146,-6,4
-17,-32,-8,6,-12,124,12,6
15,14,0,-2,-20,120,0,2
17,-14,8,-20,10,92,-10,-18
-5,-2,0,-16,-2,82,-16,-2
-13,-14,8,-8,-18,68,-2,4
3,8,-12,-16,-12,48,-6,8
15,-6,4,0,14,18,-2,4
9,12,14,6,-12,4,0,10
-7,-14,12,-4,-12,-30,-14,12
-1,-12,-18,-8,30,-62,-6,-8
3,8,10,10,14,-68,4,2
-9,-2,2,-16,10,-112,-22,-20
-5,-18,-10,-18,-2,-100,2,2
9,-2,-10,-4,18,-112,16,-10
-25,-6,-20,-4,0,-106,12,-16
-5,-2,-12,-6,16,-106,30,-20
-15,-6,4,-26,18,-108,2,-16
-17,-2,-14,-4,4,-108,16,-14
3,-4,4,-20,12,-78,-2,-20
23,-12,-10,-24,0,-60,16,-14
7,-2,10,-16,20,-48,-6,-8
-1,-4,-14,-8,30,-20,0,12
-17,-2,-6,-16,-34,8,12,-16
-19,12,0,-2,-2,34,10,2
-41,10,-14,0,-18,50,2,6
-7,-2,-12,-16,-8,92,0,-20
-23,-14,12,8,-4,90,-6,-8
15,18,10,10,-14,92,4,-8
-13,-14,-12,-8,-12,108,-4,8
-1,-2,10,-10,4,128,0,-4
-17,-6,-12,0,-12,114,20,-14
-9,10,12,-20,0,104,-22,2
-13,8,-12,10,-10,94,0,-16
-15,-2,-28,8,0,88,-22,-16
-23,-4,-22,-4,14,66,-2,-8
-17,-2,-12,-4,-12,48,-14,-16
-39,2,-22,-16,18,12,-8,12
-17,18,-16,-20,-14,-16,-6,-20
-37,-2,-24,-4,-12,-60,0,-16
-47,18,-8,-4,30,-36,-4,-8
-15,18,-12,-8,28,-68,0,12
-17,-2,-14,2,30,-84,-6,-6
-9,-6,-12,-4,20,-110,2,12
-1,18,-10,-16,-8,-130,2,-4
-17,4,-22,4,14,-132,20,4
-3,18,8,-8,-8,-116,8,10
-17,18,4,-8,4,-116,-6,-24
-1,-2,-22,0,4,-94,0,-8
-31,24,2,14,-2,-94,0,2
1,10,4,-8,-2,-68,40,-16
-5,8,-22,-4,26,-44,16,-8
-17,2,-12,-14,-2,-20,0,4
-5,2,0,0,-2,12,0,-16
-23,12,10,10,14,12,0,-32
3,-4,10,-4,20,50,0,-2
-13,18,8,6,18,64,-8,-16
1,-2,4,-24,-2,92,-10,4
-5,-2,-22,-8,-8,106,-10,10
-7,-10,-8,-4,-12,106,10,8
-17,-14,0,-6,-10,84,2,-8
-5,-42,0,0,30,104,12,4
-17,-6,-10,-4,-34,106,-2,22
-41,16,-12,-4,-12,106,-2,12
-5,0,-10,16,-12,84,-8,-6
-13,-8,-28,10,10,50,26,-16
-7,-2,10,12,-10,50,-22,-2
-23,-6,-10,-4,-8,20,-28,-8
-15,-26,10,28,-8,-4,-6,12
-5,14,10,16,0,-46,-2,-20
-5,-14,-12,0,-14,-52,0,-16
-7,-14,-20,-2,-2,-80,4,2
-5,24,-20,16,14,-84,0,4
-13,-10,10,-20,-2,-108,10,6
-33,16,12,10,-2,-112,2,12
-17,-2,10,-2,-10,-132,-6,4
9,-2,10,-4,-12,-110,4,12
-1,-4,-14,-4,-12,-106,2,-8
-1,-2,4,14,-18,-70,-22,10
15,-28,-16,-8,14,-68,-2,8
25,12,-10,8,-2,-70,-20,4
-15,-24,14,6,10,-24,-16,10
3,10,22,16,-12,-6,-20,12
15,2,8,6,-14,12,-26,-4
27,-14,0,12,-12,16,-2,4
-13,-6,-12,16,26,50,0,-8
9,14,4,-16,14,72,0,-8
15,-4,14,6,-6,84,-8,24
9,22,28,10,10,108,-6,12
3,18,-6,-4,-8,112,12,20
13,-18,4,-4,-8,114,2,24
-19,-2,10,-2,-12,114,0,20
-15,-2,8,-4,-22,112,4,20
-17,0,-22,-4,-12,80,4,4
-19,-2,-14,-12,-2,84,-8,8
-25,-6,-12,-8,10,60,-20,-20
-23,2,-38,-16,-20,14,-8,4
-15,-2,-22,-22,-12,18,-2,24
-37,-42,-14,-4,20,-14,-22,-18
-7,-14,-14,8,-2,-42,0,2
1,16,10,-4,0,-42,-2,2
-19,-28,-10,-10,-26,-78,-14,-6
-1,-2,-14,-20,-2,-106,-8,6
-17,-2,8,10,-2,-110,-22,8
-13,-6,12,-6,-10,-112,0,2
-5,-2,10,-16,26,-132,10,12
-7,10,20,0,0,-132,0,8
-17,-4,4,-8,-2,-110,-6,20
1,-2,10,-4,0,-100,16,16
-13,0,-34,12,-18,-94,-22,4
-5,0,-4,-2,-12,-68,-6,28
-5,0,4,-2,10,-48,2,10
-27,10,-22,-4,14,-46,0,-20
-5,-2,4,14,10,-4,-8,10
-19,-2,-12,6,18,8,10,-16
5,-12,-22,-4,10,44,-2,6
-13,2,-6,14,-10,86,10,-24
-15,-2,8,12,10,82,2,6
-17,-14,12,-6,-2,98,-6,12
-1,-2,8,10,10,110,16,4
15,0,10,-4,18,124,4,-12
3,8,22,-14,-10,98,12,6
23,-2,0,-10,12,120,-4,-18
29,18,8,8,12,108,-2,12
47,-2,-12,-12,-10,82,0,-8
23,-2,10,-22,6,80,16,-14
15,18,-22,-16,-8,62,-6,-16
-13,-2,-12,-24,0,42,4,2
-1,-16,-10,-18,-2,-18,0,10
15,-18,8,-10,4,-14,14,4
-27,2,0,12,16,-44,0,6
25,-2,20,-16,14,-72,12,12
21,10,4,-10,-14,-90,0,-8
9,-2,20,14,-12,-102,2,10
-7,-26,-12,-8,-12,-110,2,-2
11,-8,10,12,0,-110,0,2
9,-6,10,-4,-12,-142,-2,-6
-7,-2,-12,14,34,-100,-4,0
15,14,20,-12,0,-110,4,12
17,-2,16,-18,-2,-98,4,-20
25,18,26,16,-8,-68,12,8
25,-10,-12,-12,-2,-44,8,20
-15,2,-6,-4,14,-24,10,-8
-15,-14,8,-10,-8,-4,-2,4
-17,-2,-24,10,-2,18,2,-12
3,-6,-4,-16,0,76,-6,-8
-17,-2,-10,4,-12,70,0,-8
25,-14,20,14,-12,82,-2,8
13,-6,-6,-16,18,124,12,4
-7,-18,-12,8,20,122,2,6
15,8,8,-4,-8,122,0,-4
23,8,10,6,20,114,4,-18
15,8,-10,16,-12,94,0,-24
-5,-2,10,-10,4,108,-8,-16
3,-6,-4,-16,-12,84,16,2
-5,-4,-10,-8,22,50,10,2
17,16,-6,-4,0,28,4,2
-5,4,10,6,-2,2,-16,0
1,-4,4,0,-2,-8,-4,2
1,-2,-12,-4,18,-48,4,-4
-7,-4,-12,16,10,-62,-2,24
15,12,10,-8,-8,-68,-28,4
-15,-26,-6,16,-8,-110,-16,-14
-15,-10,-12,14,-2,-110,-2,-18
-15,-12,-10,-6,-2,-116,-6,12
-13,6,20,-4,28,-118,-6,6
-15,12,20,0,30,-116,-20,4
-23,14,10,10,10,-100,0,14
-7,10,14,12,14,-116,-22,-8
-15,-2,4,-8,20,-78,-2,-8
3,10,8,16,16,-54,-8,18
-5,-14,-6,-8,20,-44,14,12
15,14,2,12,10,-36,16,18
-1,-14,8,8,12,10,2,10
-17,-8,-4,-16,-12,18,4,-16
-5,-2,-12,-8,10,28,-8,12
-17,-18,-14,-4,14,60,0,2
-7,-14,-4,-2,12,92,12,-20
-5,-2,-16,-12,4,94,-6,6
-5,-2,-10,14,26,124,0,-18
-17,-2,-28,-8,-2,112,4,-8
1,-14,-8,-16,-2,106,-20,-18
-7,10,-12,8,14,104,2,-20
-21,-20,-12,-8,12,124,-8,-8
13,-6,-10,-24,-12,86,0,4
-7,-4,-16,-16,18,66,18,2
-1,-8,12,-20,-12,50,16,-8
9,-6,-12,-16,-12,12,10,-8
25,0,0,-32,-12,-14,14,20
-7,-6,-12,-8,-12,-22,10,-8
3,14,0,-4,-20,-52,10,4
-7,-2,12,-24,-12,-78,16,4
-1,2,6,-8,-34,-98,-6,8
-1,-4,8,16,-14,-110,-20,-2
-15,16,10,8,-22,-112,-6,8
25,8,20,16,-12,-106,16,6
21,-2,10,-4,0,-110,10,2
25,-18,2,6,-12,-110,18,12
15,-2,-4,18,-14,-100,4,2
-7,-4,-10,-6,-16,-78,2,-22
-9,-24,4,-2,-12,-84,12,12
-7,2,12,-4,-12,-30,-6,-8
9,-2,2,-24,0,-4,-6,12
13,10,20,-10,-12,-4,16,12
3,-14,-6,-24,-10,16,0,12
-15,-14,2,-8,14,58,-6,-8
-17,-6,-10,2,4,66,16,12
-7,22,2,20,-12,84,0,4
15,18,-10,-16,4,92,0,-10
-13,16,12,-24,-14,86,10,16
3,-2,10,-20,20,106,12,12
-1,20,-12,-4,0,126,-2,8
-7,0,-12,0,4,92,0,-18
-17,-14,-4,-8,-14,92,-10,-16
-17,-2,2,-6,-2,58,0,-20
-7,10,0,8,-20,50,0,-16
-19,8,-12,-24,-34,30,-6,-4
-23,-2,-14,-8,0,-4,2,6
89,114,54,48,30,64,42,6
27,62,54,46,26,84,20,36
1,70,42,52,20,84,16,22
15,20,-12,-4,-8,86,10,12
-5,22,8,26,14,124,32,-16
-13,26,42,14,18,144,0,18
-25,30,10,12,-14,120,-2,12
15,2,10,6,18,114,16,6
23,4,10,8,14,120,4,4
-25,-6,10,14,-12,120,0,12
-19,18,2,-8,-8,74,10,12
1,22,8,-6,14,64,16,12
17,10,10,-4,-8,56,2,10
-13,30,18,-22,-12,0,4,20
25,12,2,-4,-8,-16,0,36
-15,10,10,-4,-20,-46,16,16
-11,-4,10,-4,-8,-54,2,22
3,8,-2,-22,-12,-90,0,-6
1,-2,10,-22,-10,-96,-16,12
25,0,10,6,-2,-112,-4,16
25,24,36,28,12,-112,10,18
13,-36,-12,0,-76,-132,-22,-20
51,108,42,60,38,-80,32,134
23,74,54,56,64,-68,42,22
-27,2,8,28,28,-126,2,2
-23,-2,-12,-4,0,-68,-2,-32
-27,-26,-24,-20,-2,-68,-22,-38
-29,-2,-12,-24,18,-44,0,-20
-49,10,18,-4,-12,-30,-2,12
-19,-20,-6,-28,-8,12,-8,-16
-55,14,10,-6,4,36,-16,-10
-27,-14,-4,-16,-28,40,-14,-8
-17,-6,-12,-4,-12,60,0,6
-9,-4,4,-16,-12,66,-2,98
7,16,4,0,-10,108,-20,-8
-5,-2,-10,-4,-12,122,4,12
-17,2,20,8,-14,108,0,-8
15,-14,-12,-16,4,122,2,10
1,-2,10,-22,-26,92,2,12
-19,-6,12,-16,8,112,-2,8
-17,-8,-12,-16,-10,64,-2,24
-37,18,20,16,-14,40,10,20
-1,22,4,-6,-2,28,-6,12
-51,8,22,-14,-8,-12,-2,8
-25,-40,10,-22,-10,-22,-2,2
-19,-2,0,-8,-12,-36,4,22
-27,16,10,12,-8,-48,16,2
13,-14,-12,-4,-12,-60,10,-16
-7,-12,-12,16,-12,-80,32,12
-23,-4,26,12,-12,-94,10,-8
-37,-2,22,10,-2,-108,0,-16
-17,-30,8,-6,-10,-120,10,8
-13,-6,10,-4,-18,-112,0,-40
45,46,58,26,22,-48,50,2
27,62,54,42,30,-62,42,24
55,48,42,56,78,-48,48,20
13,-2,-8,-12,-12,-72,4,-10
-13,-16,-28,-36,-20,-68,-34,-8
-27,-6,-12,-8,-10,-4,10,2
-27,-6,4,12,-12,-4,-22,-8
-27,-6,4,0,-14,-4,4,-20
-15,-10,-6,14,-22,42,0,-14
-7,-14,-4,-20,-4,60,-10,-2
-19,0,2,-6,-28,80,-2,-4
-7,-14,-12,8,14,82,2,-16
-31,18,12,-4,-14,130,2,2
-27,12,20,-16,6,106,42,-16
-13,8,10,12,-2,92,0,-8
25,50,40,56,40,126,34,28
25,38,36,18,30,136,44,8
31,36,48,44,52,104,44,46
-45,-6,-16,-4,-2,34,2,12
-17,-4,-10,-16,-14,40,-10,-16
-19,-32,-14,4,-12,-16,-2,-18
-43,-14,0,-2,12,-8,0,18
-5,-2,-12,14,-2,-36,-26,-8
-17,-42,-24,-36,-12,-62,-2,-16
-5,12,-12,12,14,-92,16,4
3,-26,10,-4,30,-84,-8,8
3,-42,-12,-4,-12,-100,-20,4
-19,-8,10,-4,-2,-132,0,-16
-19,-6,8,6,-12,-112,0,2
-25,-8,-6,-16,-2,-126,-2,14
-7,18,4,8,14,-118,-26,-2
-15,-2,4,-6,-8,-106,2,6
7,-8,6,-16,-8,-98,-6,8
-23,-2,0,0,6,-72,4,-28
-17,16,8,-6,-12,-58,-2,-18
-23,-6,-12,-16,-44,-20,-26,10
-1,-34,-22,-4,-32,-12,0,-16
-9,-2,8,-10,18,8,10,8
-23,-26,-10,-4,-8,60,0,-20
15,10,4,-8,-2,60,16,-14
-1,-14,8,16,-2,108,0,4
-23,-4,10,-10,-2,104,20,88
-17,18,4,0,12,114,-16,-6
-15,16,-6,16,-12,122,0,-8
-15,18,26,-6,-10,114,-2,-16
-23,-4,-26,-4,12,104,-22,6
-19,58,-10,-4,-12,102,10,-8
-15,58,4,8,10,76,-16,-20
-7,18,4,12,14,58,2,-4
-13,-2,-12,-4,-10,48,-22,-6
-19,-2,8,-4,0,12,-22,-14
-33,18,10,-4,-20,-4,-4,-36
-15,-8,4,6,-4,-36,-38,-22
-13,2,-12,8,-8,-66,-22,-16
-17,-6,4,-14,-2,-74,-10,6
-15,-26,-16,-32,36,-80,0,-6
-9,56,-12,16,10,-100,12,-18
9,-6,-12,-16,-12,-110,4,4
21,10,10,-8,-8,-118,0,10
-15,0,20,8,0,-110,2,10
-7,58,52,-4,0,-130,-10,4
-17,-2,14,-4,20,-110,10,6
-39,-2,4,-16,4,-98,10,-4
-61,6,10,16,18,-62,10,8
-27,8,22,-8,20,-48,0,116
17,-14,12,-16,-8,-44,-2,-14
-7,-26,10,-8,-34,-44,-48,-34
47,58,60,48,20,60,32,22
25,38,48,60,20,68,40,24
73,50,50,46,38,92,4,34
-23,-32,-14,-20,-20,80,0,-8
47,72,98,82,42,156,52,44
67,82,74,58,30,140,58,36
47,62,58,60,46,164,30,40
49,60,42,56,30,138,42,44
21,48,60,48,20,140,14,24
53,38,48,22,12,118,-2,24
-95,-68,-30,-46,-60,16,-34,-20
-15,18,12,-16,-12,32,-22,12
45,0,10,-8,-2,20,-2,4
-7,14,4,-4,14,-8,10,-14
-11,-6,14,-4,4,-10,0,2
13,18,44,16,68,-32,18,2
-65,-62,-24,-46,2,-96,-4,-40
-27,-6,2,6,-12,-58,4,6
-51,-38,-14,-38,-14,-128,-46,-20
-39,-14,-20,-24,-10,-110,-34,-18
-19,-26,-28,-18,-18,-132,-22,-8
-83,-10,-22,-20,-18,-132,-24,16
-43,-6,10,-6,-14,-130,-10,-2
-21,-32,-16,-12,-14,-112,-20,8
-17,-28,-22,-4,-12,-110,-6,-14
-23,-26,-44,0,-28,-78,-8,-18
25,20,42,38,26,-36,42,8
33,30,20,16,18,-18,38,18
27,30,50,50,84,12,44,12
-27,-26,-16,-6,-18,-22,-22,-24
3,30,40,42,14,66,42,2
21,22,38,16,36,80,16,8
5,62,50,50,62,104,42,22
-41,-42,-38,-18,-34,74,-12,-16
-27,-28,-24,-36,-18,82,-26,-40
-43,-28,-24,-22,4,108,-6,-30
-9,-22,-22,-8,-36,86,-22,10
-19,-8,-24,4,-12,94,-22,-6
-35,-14,-24,-8,-14,92,-10,6
-19,-6,-12,-32,2,76,-2,12
-25,-6,-38,-12,-18,58,-22,12
-39,-10,-14,-12,-18,16,0,-16
-13,-2,0,10,-10,20,0,12
-23,-2,-12,-8,-12,-8,-22,-8
-17,-16,10,-8,-8,-44,-2,4
-9,-6,-12,-8,14,-48,-14,-20
-17,-8,-12,16,26,-80,-16,-14
-15,-24,-22,-4,14,-100,-2,-10
-17,-12,-12,16,-10,-112,-20,-12
-17,-2,-12,-14,-10,-132,10,6
-19,-26,-12,-4,12,-102,-20,-20
-5,-26,-24,-8,-8,-116,-20,4
15,8,20,-4,-10,-110,14,-24
-7,-4,10,-20,-2,-98,0,-10
-15,2,-22,-8,-12,-92,-16,-20
-23,14,-24,-8,-18,-78,-16,-16
-25,-14,4,-8,-8,-46,0,-8
-25,-14,-12,-8,-12,-24,0,4
-23,-50,-10,-10,-12,-2,-16,-20
-37,-34,-12,-16,14,-6,2,10
-17,-28,-24,-2,-22,46,-2,-18
-19,-4,-12,-8,8,48,18,12
-21,-34,-12,-22,-10,80,4,-28
-17,-2,-8,-2,-8,108,12,-8
-5,-14,-8,4,14,120,-6,-8
13,18,-12,0,-2,122,-6,-16
-13,-14,-4,8,-8,108,10,8
-5,-14,8,4,10,120,-6,0
-19,-6,8,22,2,108,0,-4
-5,-2,-12,28,-10,68,-22,0
-19,-8,-6,-4,-16,22,16,12
-17,-6,4,0,14,48,-20,22
-23,8,-14,-6,-12,10,-6,10
-21,6,0,10,14,-4,-6,-8
-7,-2,-16,-14,2,-8,4,2
-7,-14,8,-4,26,-46,2,-6
-13,4,10,-16,-2,-68,0,10
-3,-14,4,-4,-8,-100,-6,8
-13,10,2,14,14,-100,0,8
-7,-10,-22,-22,14,-110,0,8
-13,0,8,-12,-2,-116,-10,10
21,8,4,-8,-18,-112,4,-8
-7,18,14,6,-2,-100,-10,-2
-5,-10,-12,-4,0,-90,2,-4
-1,18,8,-6,-12,-78,-22,8
-5,22,0,-4,4,-72,-16,2
-9,18,4,8,20,-46,0,-8
-1,10,-24,-4,24,-12,8,4
-17,14,-28,-8,14,-2,-2,4
3,10,12,-16,26,20,16,-20
-13,4,-14,-16,-12,60,4,22
-13,0,8,-4,20,82,0,-4
-1,-2,4,10,-2,84,0,12
-7,18,4,8,-2,104,-14,6
15,16,10,-20,-12,112,2,20
-9,-14,-12,-4,-12,124,10,18
-13,-26,-12,-2,30,120,0,12
-13,-6,-14,-16,18,116,-2,12
-23,16,10,12,12,62,0,-4
57,62,52,42,86,82,8,40
-13,6,10,12,36,50,2,18
-27,-4,22,-8,10,12,12,6
15,78,12,16,18,12,18,12
-13,70,8,12,-2,-20,0,6
-23,28,14,-4,-2,-42,0,-8
-7,-2,-12,-16,14,-60,16,-24
-37,76,4,16,10,-84,-10,4
-17,12,10,10,14,-112,16,0
-15,-2,-14,0,18,-112,-2,-14
-19,-2,10,10,10,-114,-6,-8
25,10,-12,16,-18,-132,-6,22
25,38,42,16,30,-114,-2,6
-5,-18,-12,18,-10,-118,-10,-8
15,18,12,-6,-8,-106,0,-14
1,-2,10,-18,-12,-82,10,8
9,-16,14,6,-12,-70,2,4
15,10,20,-22,-10,-42,0,-8
-13,-4,4,-10,18,-42,0,12
-39,18,32,-14,-18,8,0,2
-39,-4,10,20,-12,10,-22,-8
-17,-6,12,16,-8,44,-16,16
-7,-14,0,18,-8,50,0,6
-1,-2,-22,-6,-10,66,0,8
-17,-14,20,0,-2,108,-18,-4
-17,4,2,16,18,112,-6,6
-17,-14,10,10,-2,124,-20,-2
-23,-2,10,24,-12,130,2,12
-23,12,-6,8,0,120,2,106
-5,6,18,18,18,86,-2,-6
25,50,52,56,12,122,42,30
95,22,72,60,26,104,42,152
27,22,52,48,30,74,30,38
-61,70,8,14,26,-14,-18,-12
-7,62,18,20,20,-14,-22,4
-23,-34,-22,-4,-18,-36,-6,-8
-17,-14,-4,-4,-12,-62,0,4
-23,18,-22,4,-22,-78,-14,-16
-37,-2,0,-10,-8,-98,0,12
-39,18,0,0,2,-112,4,-20
-33,12,-14,-16,-12,-132,0,0
-23,-4,-6,-14,-8,-118,0,-22
-37,-2,10,-14,-12,-116,10,-8
-17,2,10,-10,-22,-124,16,114
-7,14,22,16,-12,-122,-10,-18
-1,-14,8,10,0,-92,10,-10
-17,60,10,4,-12,-62,-6,-4
-17,-2,-12,0,-4,-36,-8,-14
-19,-26,0,-10,-8,-42,-8,-6
-39,-2,26,20,18,16,-14,-4
-33,30,6,6,-22,-4,0,4
-19,18,10,16,32,60,-6,-6
-7,22,10,-16,30,76,0,6
-43,-10,8,-8,-66,92,-8,4
35,50,68,30,26,116,18,24
55,30,56,10,30,124,18,24
35,20,26,12,52,124,2,6
25,-8,12,-8,30,124,0,-4
-1,-14,-16,-4,12,106,10,-8
-17,14,10,10,10,84,-8,-16
-13,-8,4,-2,-14,70,-8,2
-23,-6,4,-4,-12,58,-2,-4
-7,2,-12,12,12,12,-8,8
11,32,52,48,52,22,32,6
57,24,42,56,52,18,16,24
51,62,52,46,78,-8,32,24
-19,-30,-16,-20,0,-78,-14,-40
-13,-26,-24,-16,-12,-94,-6,-16
-29,-14,-4,-4,-12,-94,-16,-8
-39,-14,8,-10,-28,-118,-40,-14
25,62,60,52,30,-80,4,10
35,44,34,16,30,-118,14,12
31,30,58,40,96,-98,38,32
-31,-36,-38,-22,-2,-130,-22,6
-43,-2,4,-26,-14,-142,-18,6
-23,-2,-18,-10,-14,-94,-20,-8
-5,-2,10,8,-10,-92,0,-20
-17,-26,-10,-16,-18,-68,0,-14
9,-6,0,-2,-2,-36,-8,-14
-7,-2,8,14,-12,-10,-10,-4
47,26,32,16,20,50,32,22
35,22,26,40,-6,82,20,34
25,44,20,16,14,124,16,24
-17,-2,-14,-6,-18,108,-16,-16
25,30,36,40,32,124,12,34
13,22,26,16,10,148,0,22
31,32,20,48,20,156,42,50
-39,-18,-12,-32,-28,122,0,-40
-27,-24,-12,-42,-14,112,-16,-20
-39,-12,-22,-34,-12,108,-26,-20
-17,-26,-36,-16,-14,52,4,12
-27,-24,-42,-16,-20,50,2,2
-23,0,-16,0,-12,34,-24,-14
-15,-42,-12,-6,-2,-18,0,-8
-33,-34,-14,-16,18,-6,10,6
-19,-24,-12,-8,-12,-42,-6,0
-15,-24,-10,-2,-10,-60,-6,-8
-13,-2,-14,-16,-2,-68,-6,-8
-17,-30,8,-4,-2,-78,-14,-2
-17,-14,-12,-28,-8,-106,-32,12
-1,-32,12,2,10,-132,0,-20
-7,-2,-6,2,18,-112,-34,-8
-15,-14,8,10,-10,-144,-22,-8
-17,-8,4,8,-8,-92,-20,0
-19,-14,4,16,-18,-98,-26,-4
-1,-20,-10,8,10,-84,0,-16
-7,-18,0,10,26,-78,8,8
-17,-2,4,14,-8,-42,-2,-16
-1,2,0,0,6,-16,-20,-4
-17,10,10,12,16,18,2,-16
-7,6,-12,10,14,42,-22,-18
-1,8,-10,0,-12,80,-6,12
1,12,20,12,10,84,10,2
9,-4,6,-16,28,106,10,4
-5,-6,0,-24,4,114,2,10
-17,18,0,6,10,108,-6,-16
-11,-2,-12,-8,14,144,0,-8
-17,12,-14,10,12,124,0,-4
-21,-2,4,-8,-12,124,8,-6
-7,-30,20,16,20,104,-22,-18
-7,-2,-10,0,-20,82,-2,2
3,12,20,-4,12,82,-2,-18
-1,-14,-6,22,-12,42,-2,8
-1,-6,-10,16,-12,18,-2,-10
15,-2,20,-16,12,10,-6,-8
-23,-6,8,16,4,-46,-6,-14
-15,-14,-12,22,2,-68,12,4
-21,10,4,18,-12,-70,2,2
-5,-2,-12,2,-4,-106,-2,6
-17,-4,-12,16,-8,-108,-2,2
-7,18,4,-4,-4,-110,4,20
-21,-2,8,16,12,-110,-2,-22
-17,18,8,12,30,-110,-22,-32
-23,14,8,8,14,-98,0,-18
-27,18,-12,2,-14,-98,16,6
-5,0,10,-12,20,-80,0,-6
-23,-2,-22,-8,-8,-66,-22,10
-17,-2,-6,-20,10,-48,10,-10
-17,-2,-12,-26,12,-14,2,-2
-17,-2,18,10,10,10,-2,-8
-9,4,20,16,20,18,2,0
-7,-4,26,16,20,60,-16,0
-13,-4,-12,0,-2,54,0,6
-5,-4,20,14,12,62,-20,18
-17,-2,2,-4,12,124,4,4
-27,2,-10,0,20,142,-6,12
41,62,60,60,62,178,42,48
-17,-2,8,-4,-16,112,-10,8
79,80,58,66,62,124,8,8
-19,10,4,0,-12,120,-20,-30
-7,-8,-6,-10,-18,92,-20,-10
-13,2,0,20,10,60,-24,-8
-19,-6,10,-6,-28,58,0,-10
-7,14,18,-16,20,18,-2,2
13,10,8,-8,-8,4,-8,-6
-17,4,-14,0,-12,-42,0,0
-19,-4,0,-6,12,-66,-6,-20
-41,58,10,16,10,-98,-2,88
-41,30,4,16,-12,-110,-22,88
-1,40,-14,-4,-8,-108,0,-8
-33,10,10,-4,-8,-124,-2,-2
-37,12,10,6,-18,-134,-22,8
35,2,28,10,-18,-132,0,-4
-7,-10,-6,-10,-14,-116,10,4
-21,-4,-22,-20,-12,-98,-6,8
3,-8,6,-16,-12,-94,6,10
-1,-28,8,-10,0,-78,0,-2
-5,-10,10,6,-8,-58,0,10
-15,-32,-4,2,10,-22,-2,6
-21,-20,10,8,-2,-20,-8,12
13,8,4,-6,-10,18,-14,12
-17,-6,-12,0,-4,42,-22,8
-3,58,10,12,28,58,0,20
-1,-2,4,-4,12,66,10,6
-5,-28,-6,-4,-10,98,-2,18
-23,-26,8,-8,-2,120,0,20
3,-4,2,12,12,122,-6,8
13,-8,22,-4,10,108,12,4
-17,2,10,12,12,84,-2,10
3,58,12,10,16,82,-2,-2
-19,14,0,-6,22,84,18,-6
-9,2,8,-14,-2,60,0,12
13,-2,-10,-16,0,48,20,12
-19,18,40,16,-2,18,2,12
15,-2,-12,2,14,-4,0,24
49,28,22,60,44,18,46,36
-1,-16,0,12,-2,-46,4,-4
-17,-2,4,-2,-20,-70,-14,-20
-19,8,10,8,-2,-98,12,12
