Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
-15,8,6,-16,4,120,-6,-4
13,-4,-28,-8,-8,62,-10,10
-7,-2,-24,-8,-12,60,-2,6
-15,18,0,-10,6,18,10,8
-13,-14,2,0,4,30,6,-6
-13,-6,-12,-4,10,-4,4,12
-23,-26,12,-42,4,-36,10,2
-19,-22,-4,-8,-2,-68,0,0
-25,-8,4,0,14,-84,-8,-4
-17,-6,12,-8,-18,-98,-6,-8
-17,-14,-8,-20,-8,-132,-2,4
-15,2,-12,-18,-2,-112,-6,-6
-5,-26,-12,-4,-10,-94,6,2
-5,16,-8,-20,-2,-110,-4,20
-9,-14,-40,10,10,-110,0,12
-17,-4,0,-6,-14,-94,-14,0
-17,-26,6,-8,-8,-94,0,12
-15,-4,0,0,2,-48,-2,12
-9,2,0,-4,-12,-58,-2,26
3,-4,-2,6,-14,-28,-2,8
-1,10,-12,16,18,8,-2,10
-13,22,4,-10,18,20,-10,12
-13,4,-12,-4,12,60,10,18
-3,-2,-26,-30,-12,82,10,18
-13,-16,-14,-4,-12,94,-4,12
-13,20,8,-2,10,108,2,-14
3,-4,-12,-16,4,146,-4,4
15,-6,-12,-2,10,94,-2,-20
21,-14,-14,-16,-32,114,-2,12
-13,-8,-8,-4,-8,114,16,12
13,-4,2,6,4,94,2,12
-1,-4,-10,-4,-20,92,2,18
-9,2,8,-6,-18,60,-2,12
21,18,2,0,-18,28,-2,10
23,-4,8,-4,-8,-2,-10,12
9,18,8,-6,-18,8,-2,12
13,8,4,0,0,-24,10,10
17,-4,26,-4,-12,-48,10,-6
-7,-4,0,-8,-20,-90,8,8
-13,-4,8,-8,-8,-106,14,20
-5,-4,2,10,10,-92,0,12
-1,8,16,10,14,-110,10,-8
21,8,-10,16,-2,-112,-2,18
1,-2,12,14,2,-120,6,2
1,8,4,16,14,-116,-20,-8
-7,-4,4,-8,20,-94,0,-8
-1,10,8,-6,-10,-84,10,2
-1,-4,-12,14,10,-44,10,12
-1,-4,-12,16,14,-44,-2,20
-7,-4,8,-4,-2,-36,-22,2
-1,-4,0,6,20,18,-18,10
-11,-4,-2,6,20,28,-8,-14
-7,-10,0,-4,-12,70,10,6
-7,6,10,-8,-2,74,-22,18
-19,-2,-12,-4,-10,106,-6,8
-13,-30,-12,10,-2,144,-8,14
-11,-16,-14,-12,-8,132,-22,18
1,16,-16,-10,-12,138,-10,28
-19,-26,-16,-16,2,122,-16,-8
-13,16,-2,-16,-12,114,-14,-18
-7,-14,-16,8,-10,84,-4,18
-7,18,4,6,10,82,-2,-8
-7,12,2,10,30,56,-10,10
11,20,8,10,10,40,-14,22
-17,12,0,-4,20,18,-2,8
-19,-6,10,-16,14,-4,0,-8
-17,-4,-12,-16,20,-46,-8,-24
-7,-34,-14,-32,20,-68,10,-6
-7,-2,-12,-2,14,-68,-2,6
-17,-4,4,-16,-12,-110,-6,-16
1,12,6,-6,-2,-124,6,-8
-13,-12,-8,-12,-8,-110,2,-8
-25,16,4,-4,-16,-110,-4,-4
-23,12,-16,-6,14,-102,-2,-16
-17,12,-2,-16,-8,-132,4,-12
-7,-4,-12,-8,-10,-110,-4,4
-7,-4,0,2,14,-72,12,-20
-17,-6,8,-8,-12,-62,2,4
-19,-2,-12,-2,20,-48,18,-20
-5,12,-12,-4,-12,-14,12,-20
-7,-2,4,16,-2,18,2,4
-5,12,6,16,-12,40,10,20
-7,-14,10,58,-8,50,30,16
-7,12,46,12,-20,70,-4,12
-1,-6,12,8,10,84,-2,-8
1,-4,8,-16,-8,108,-2,6
1,-16,8,-4,-8,126,10,-14
-19,-34,0,-4,-2,130,10,48
-5,-4,8,-6,-2,108,-10,-8
-5,-16,0,10,-2,124,-20,14
-1,-4,8,24,20,106,0,12
-23,-6,20,16,-8,70,2,12
7,8,-12,-24,14,56,10,10
25,-4,-10,16,-8,18,2,12
-7,-14,-16,-16,-8,18,-4,-16
-5,-14,-22,-10,-2,-34,-12,-18
13,-30,6,-24,-8,-14,-20,-18
25,-14,-12,8,-8,-66,-22,8
1,-14,-12,12,-18,-100,-22,0
3,-14,12,-8,-2,-108,-2,22
3,10,4,-16,-18,-116,10,2
-1,-4,-18,-4,12,-118,-6,4
25,-8,8,-2,-12,-126,2,4
3,2,8,-16,18,-112,10,34
13,-20,16,-4,0,-116,-4,12
21,12,-2,-10,-20,-116,14,4
3,-6,20,-14,20,-78,2,-16
33,-14,8,0,12,-50,2,-22
25,-2,2,6,20,-28,30,4
-7,22,8,-4,14,-24,36,2
-1,18,26,16,4,18,18,-14
3,-24,-12,-8,20,50,18,-4
-5,-8,0,12,-2,62,2,-8
13,10,4,12,10,66,-2,-10
-15,-12,-12,16,18,86,14,-28
-5,-14,-16,-4,28,98,14,2
-7,-14,2,16,14,120,18,2
17,22,8,6,-28,140,-2,-8
13,-4,12,8,-12,136,0,10
21,-14,4,-14,-12,92,2,-16
-5,-4,-12,-8,-12,92,6,2
9,-4,16,-16,-32,56,-2,-8
-1,-8,6,14,-44,50,-2,4
-13,-26,6,14,-18,18,-2,-8
-1,12,2,10,4,8,14,-12
-15,-20,8,-20,-28,-14,10,6
-5,-4,-12,0,4,-22,-2,-20
-1,-4,4,-4,0,-60,2,-20
-5,-12,-12,-8,10,-66,0,-4
-15,-4,-8,-14,0,-100,-6,-20
-17,-30,-8,-20,-2,-98,-22,-8
-17,-8,-24,10,-2,-116,-10,-26
-17,-26,8,-4,-12,-110,-2,-10
1,16,-24,-8,-2,-132,2,-10
13,-6,-16,-2,-10,-108,-2,14
-17,-4,-12,-4,-12,-110,2,-16
13,-2,8,6,10,-90,-2,-36
1,18,24,-4,-14,-68,-18,-8
-15,2,12,6,12,-36,-22,-4
-7,18,8,-20,14,-8,-20,-2
-23,-6,10,-8,-2,16,-10,-24
-41,16,8,-8,30,16,10,-8
-33,34,20,8,12,60,10,-16
-21,-4,40,14,-2,62,16,6
9,-4,-2,-46,-2,82,20,-16
-13,-6,-12,-16,-2,104,-2,-8
-39,-4,8,-6,20,122,30,10
-17,-8,8,0,18,140,2,-20
-9,-16,0,-8,0,108,-22,-20
-7,-34,-12,-12,18,124,-2,-8
-5,4,8,-24,30,122,-2,-8
15,-8,0,-6,-12,86,-2,2
-15,-4,-14,-12,-12,66,-4,2
-23,-4,10,-16,-12,50,-2,2
-23,-26,8,-6,-20,18,2,2
-17,-4,-12,4,10,8,-4,-8
-17,10,2,14,4,-44,-2,-8
-15,20,6,-2,12,-60,14,-8
-1,-26,20,-4,-16,-58,6,-20
-11,12,-18,-4,-12,-78,4,12
-17,-4,-16,-16,0,-100,0,-8
-23,12,-2,-16,-8,-110,34,6
13,18,8,0,10,-116,-8,-8
-13,16,-16,-8,-14,-126,-6,-16
15,12,-16,-6,-10,-110,-2,-14
-13,-16,-4,-4,0,-94,6,-10
-9,-30,-8,8,-12,-68,26,2
-31,2,-24,-36,14,-70,4,-4
-37,20,10,-20,-12,-20,12,18
-9,-16,-8,-22,6,-14,10,2
-19,-14,-20,-4,-10,8,-10,12
-7,-10,-8,-4,-8,22,-6,6
-7,2,4,16,4,48,-2,-18
-1,2,14,-4,20,66,-2,0
9,14,10,2,-10,92,-6,-20
-5,-20,16,16,-8,94,-2,-20
-3,-2,0,8,0,94,10,-6
-5,4,-2,-16,-8,112,-10,4
-23,20,-8,-4,12,126,-8,22
-17,8,-18,-4,-12,106,-8,6
-23,6,-12,-18,-16,92,18,6
-1,-14,2,10,-22,68,6,6
-17,10,0,-16,-12,50,-2,10
-1,8,0,-6,-12,48,2,8
-7,-4,0,-10,-32,2,18,12
-7,8,-10,12,-32,-4,10,20
-17,-16,8,-4,-16,-68,-10,-4
-23,-8,-12,24,-8,-58,-2,-8
-15,-34,6,20,-12,-82,-8,12
-7,-6,0,0,-2,-68,-2,-18
-17,-30,-14,-16,-12,-94,-2,-4
-5,-4,8,10,2,-100,4,-4
-17,-20,-4,18,-14,-136,-6,2
-5,-4,-12,-8,6,-112,-12,-16
-23,14,12,-6,4,-118,-6,8
21,12,8,4,-12,-110,-12,-20
15,12,-16,10,-22,-92,-2,-16
25,18,-10,-16,-12,-84,12,-8
-1,-4,-16,10,10,-46,-22,-20
-7,-14,-24,2,0,-14,-22,-8
-5,-4,-12,-8,0,-4,-2,-18
-5,12,-10,-24,-2,28,12,-4
9,18,0,-16,-8,52,22,8
13,-2,8,-8,-8,108,-6,22
-25,-4,8,10,10,108,-2,-18
-1,-4,0,2,-10,90,-10,-8
5,-6,14,-8,-2,82,0,-4
-7,-10,-14,-6,-14,112,-2,-24
-17,-8,-10,-4,-12,98,-16,-20
-19,-6,-24,16,-12,104,-4,12
-13,-12,-16,6,26,92,-10,-20
-7,12,-28,-2,-10,60,-2,-20
-7,-14,-22,16,-10,56,2,-8
-7,-2,-12,-16,20,22,-2,12
3,-4,-12,-4,20,18,4,20
-23,-12,-12,-2,-12,-14,2,-2
-15,-4,-12,-16,-12,-30,2,24
9,-4,4,-4,12,-54,16,2
-1,-4,8,-4,-2,-72,2,18
-19,10,4,6,10,-108,-2,-8
-1,-14,-12,0,-8,-116,10,12
-17,-28,-24,-4,18,-110,-4,4
-17,-4,-12,-24,30,-116,-2,-8
-3,-6,4,8,28,-110,-14,16
-23,-6,-24,-2,28,-98,-10,34
-25,-6,-26,-16,8,-68,-4,6
25,18,-12,2,14,-78,-2,-4
-5,12,-24,-4,20,-66,26,-16
-5,-4,-24,-20,28,-42,-2,-18
-17,-6,-10,-8,0,-42,-2,-4
-17,-16,8,-4,12,18,0,20
-23,2,8,-4,12,28,-2,24
-17,-6,10,16,-12,58,0,-4
-7,-10,-22,-12,4,60,-2,6
-7,-12,-12,0,-4,108,10,10
-17,16,-8,12,28,124,-2,-8
7,18,6,8,-8,124,14,18
7,-4,-16,4,-12,120,-6,38
21,18,-10,-10,-2,122,2,20
-7,-4,-6,14,-2,108,-2,20
33,8,8,16,-12,94,0,22
1,-4,0,12,-2,70,-18,24
15,8,-2,-4,-14,60,-4,-18
15,-4,4,-8,-10,50,-2,-8
-9,-8,8,-4,4,30,10,18
3,8,8,10,10,-24,2,20
-5,-6,-10,16,-8,-22,2,12
1,-4,8,-48,20,-62,-2,-8
17,-10,10,-26,4,-92,-2,2
-19,-4,2,-16,-12,-106,-10,-32
-7,12,0,-10,18,-116,-10,-12
-1,18,2,-18,-2,-108,-4,6
-17,18,8,-24,8,-108,-12,4
9,14,20,-2,-12,-118,-6,-6
1,18,0,-8,14,-116,-10,-4
-17,-2,-2,-14,14,-98,-10,-14
-17,-2,-8,-6,-8,-90,10,6
-7,12,-18,-10,-20,-54,-6,2
-9,2,-14,16,-10,-46,18,-14
1,18,-8,-16,-8,-46,-2,12
-7,18,8,-4,-8,-4,-8,-16
-17,-4,0,-4,-28,44,-14,12
-9,-12,-14,-2,10,60,-8,22
1,12,4,-4,0,60,-2,-8
21,-4,-16,-4,-16,84,-30,-6
9,18,-16,18,-10,112,2,8
21,-2,-12,-8,4,122,2,-8
-1,-6,-6,-4,-8,126,2,-10
3,-6,4,8,-12,114,-14,-8
-13,8,4,-4,-2,106,0,-14
9,12,4,6,-12,114,-2,12
-13,-16,12,-8,10,92,-6,12
9,-14,-16,16,-8,60,4,-12
23,8,4,10,-14,40,-18,4
-15,-12,0,16,-10,8,-12,20
-1,-4,8,-6,10,-16,-22,-8
-1,10,4,-8,-12,-46,-10,2
-5,-20,6,-4,-12,-46,-22,20
1,-20,-10,16,12,-70,-2,-16
-23,-2,-2,-16,14,-100,-2,4
21,18,-14,-16,-14,-106,-2,10
1,-8,0,-4,4,-134,-6,20
-1,-34,-14,14,10,-116,26,10
1,-34,6,-8,20,-134,10,-8
-17,-6,10,-20,12,-118,10,4
-1,-14,-14,14,14,-118,-8,6
1,-16,-14,-16,12,-52,-2,20
-23,-16,-10,-4,-4,-68,12,8
-7,-12,-6,-2,14,-52,36,24
-13,-4,-12,20,-12,-30,-6,20
9,-6,-6,12,-8,10,26,-6
1,-8,-10,-14,-12,28,-2,12
-7,-14,6,8,0,64,-8,22
-15,-4,12,8,-12,66,0,2
-13,-14,6,-2,0,106,10,-8
-17,10,-10,-4,0,98,20,20
-7,18,12,16,-12,106,8,-10
-23,2,8,-8,-8,124,2,12
9,-4,-10,-6,-10,130,-6,-22
11,18,-12,16,-14,116,14,8
-7,18,8,12,-20,82,14,-20
-13,0,8,8,-12,82,2,16
-7,10,4,16,-2,60,12,-22
9,-4,4,-4,-20,56,-2,-4
-1,12,4,0,2,16,8,6
-17,-6,-12,-20,-16,-12,-2,8
21,-4,-12,10,-8,-34,-2,12
27,16,4,12,-2,-68,12,2
-1,-14,0,-4,-2,-70,10,12
13,2,-12,22,18,-84,16,8
-7,10,-8,10,14,-110,0,20
3,-4,-12,22,10,-108,0,-4
-7,12,-6,-4,-20,-134,-4,22
-9,-4,-16,0,-16,-130,-4,-14
-15,16,-34,-4,-18,-110,-8,-8
-5,-4,-2,-4,-12,-100,-18,-12
3,-4,0,-6,-12,-92,-10,-8
25,-4,-12,8,-12,-62,0,8
-5,-2,4,-20,14,-46,-10,-18
-17,-36,-16,-6,20,-6,2,-20
-17,-16,-24,-10,-12,8,-22,4
-25,-6,-10,-6,-12,22,-4,-18
25,-4,12,16,-28,82,-12,8
-7,18,10,10,0,92,-20,-16
-7,-4,12,12,-12,82,-26,-20
1,-4,2,-4,-16,92,-2,4
-17,-34,6,6,4,136,-22,-16
-5,-4,-10,-16,14,122,2,-18
25,-4,-6,-6,-8,114,-2,-20
-5,-26,-32,-8,12,108,-22,-16
3,-4,4,16,12,84,2,6
-1,-8,2,8,20,62,-10,-20
3,-8,-4,-4,10,44,4,-4
-13,-4,-16,0,10,36,-2,-36
-13,-30,8,26,10,18,2,10
-1,-20,-44,8,14,-6,2,6
-7,12,-12,0,10,-44,-2,-16
-37,-4,-12,-8,4,-66,10,4
-7,-2,-12,-20,-2,-72,-6,2
-15,12,-16,30,-12,-90,6,4
-1,-4,-4,2,-2,-100,-2,-8
-7,-4,0,-20,10,-100,4,4
-5,-2,-6,-4,-32,-110,2,12
-17,-14,2,-12,-2,-110,-18,18
-5,12,-12,12,-12,-118,-8,-2
15,-6,-6,-4,-18,-118,10,-40
-23,-4,-16,-14,-2,-78,-2,-4
-7,-20,-14,-4,0,-58,16,-18
-5,-8,-12,0,12,-52,10,-8
-17,-4,4,12,-2,-30,12,-18
-23,-4,-6,-6,4,12,18,8
15,-8,-10,-16,0,22,10,20
23,-4,20,0,-14,48,14,20
-17,-4,-6,-16,-8,56,4,12
-23,-6,4,-4,18,66,8,34
-1,-20,-6,-2,26,112,-12,-14
-13,-14,-12,-4,20,104,0,-8
-7,-28,-22,-8,20,124,2,12
-17,10,-12,6,-8,114,-18,10
-5,-4,4,16,30,120,-4,4
-5,-12,-14,0,28,106,-8,4
-17,-4,-22,10,14,92,-22,-16
-17,-8,-6,-22,-2,62,4,-16
-13,-4,-22,-4,-2,18,-16,12
-3,-6,-12,4,4,18,-22,-10
-17,-26,-12,-4,4,-30,-22,8
-1,-2,-14,16,-12,-30,-2,-20
-15,-8,-10,-16,4,-68,-18,-20
-1,-4,-22,4,-12,-94,4,-4
-17,18,-12,-4,-16,-90,-22,-8
-11,18,0,-6,-12,-110,-22,-12
-1,16,4,18,-18,-112,-2,-8
7,18,10,-14,-2,-118,2,22
-15,-4,10,6,-2,-126,2,20
-5,-14,-4,-24,0,-92,-10,-4
-1,-14,26,-4,-20,-98,-6,10
-7,-26,2,-8,-12,-90,-2,-8
-3,-8,-12,-16,14,-62,-8,4
25,10,-12,-4,-18,-46,-2,-16
-13,16,0,-8,-14,-30,-2,-10
-15,-14,-12,0,-10,2,-6,-8
-23,-6,-4,-6,-12,34,2,-16
-19,-6,-22,-2,-8,50,14,2
-7,-26,4,12,0,84,-2,12
-1,-12,-12,18,14,66,-46,-6
-7,16,-12,-16,30,82,10,8
-17,-4,4,-18,10,108,-6,-8
-1,-4,-22,10,-2,114,2,2
1,18,4,16,20,114,0,12
13,-4,-16,12,-4,106,16,-4
-17,2,-12,6,10,82,2,-4
-5,-6,-24,-4,-2,76,-2,4
-17,-8,-10,0,-20,66,2,-8
-7,4,8,-8,0,18,10,12
9,-2,4,16,-12,18,-18,-22
-17,-4,-12,-16,-8,-14,-10,4
-7,12,0,10,0,-22,-20,-18
-17,12,2,-2,-8,-58,-2,-4
-13,-4,-26,-8,-12,-94,-2,-6
-19,-18,-12,-6,-8,-90,-24,18
-1,-16,4,6,32,-110,0,-4
-17,-4,-10,-8,-8,-98,8,4
1,8,10,-10,-12,-136,-14,10
-15,-6,-24,-22,6,-112,24,6
3,8,-12,-16,0,-122,-2,12
-5,8,-34,-4,-8,-100,-22,-8
1,18,4,-14,-10,-70,-12,-2
-25,-8,-16,-48,-10,-94,-18,-40
-39,-2,-20,-16,4,-46,-6,-16
-17,-4,-12,2,-10,-24,-20,-6
-23,-34,0,-6,0,2,-2,20
-17,-22,-12,-6,-2,30,10,-20
-15,-26,-16,14,-20,66,-2,6
-23,-6,-22,-8,-12,82,-8,-14
-15,-4,-14,2,-6,108,-2,-20
-1,-8,-12,2,-4,130,-2,12
-17,-16,-6,-4,-8,120,2,18
15,-4,-22,-6,-14,86,-2,6
-13,-14,-20,-4,0,122,-2,-8
-15,16,-12,4,20,98,-18,8
-15,-26,-22,10,-10,106,-2,8
13,10,-22,12,-2,82,18,12
-7,-28,-6,16,-2,60,-16,8
-1,-16,-14,-4,0,56,-2,-8
25,-2,-12,-22,-2,16,2,8
-7,-2,8,-12,4,-38,2,-8
5,-6,10,6,-8,-54,-6,14
13,10,14,6,10,-68,10,12
15,-4,10,8,0,-70,8,8
-5,-4,8,-8,-2,-112,-10,20
27,8,-6,-16,-8,-110,-22,0
9,-4,10,-4,0,-110,2,20
-5,-12,10,-4,-12,-126,-18,6
-13,-4,-6,-16,-8,-98,-2,-6
3,8,-10,16,18,-78,4,-4
-7,18,0,22,-8,-110,2,-4
21,8,10,12,-12,-94,-4,-16
15,8,-14,16,-12,-70,18,10
9,10,10,-4,0,-46,-10,12
-5,-8,4,6,-8,-20,-2,8
-5,-26,10,-12,14,12,-10,10
3,10,36,16,-8,28,4,12
13,-4,10,8,0,60,30,2
15,8,-12,4,14,82,18,12
-1,-4,10,-4,-2,96,-2,22
15,12,-12,-6,-2,122,2,8
-7,-2,4,-24,-8,124,-2,24
-1,2,28,-16,-2,122,-22,12
-5,4,22,-16,-14,82,-2,10
-19,16,10,10,-10,108,2,10
-17,-14,-10,-4,-8,84,-4,8
13,10,8,-8,0,66,18,10
-21,-4,-10,-4,-18,60,26,8
-19,16,8,12,-18,32,-22,2
-1,-4,-10,-14,-18,12,-4,-16
-23,-4,16,-4,12,-30,-6,8
-7,-4,10,-4,-8,-36,-6,18
-7,-26,8,-6,-10,-68,-4,34
-19,12,10,-4,-12,-78,0,-8
-13,12,4,-6,14,-100,2,-8
-7,10,10,-26,0,-120,-26,18
-17,-8,4,-4,-2,-110,-8,-8
-31,-4,-2,0,-12,-108,-2,4
-19,-4,-16,-8,-10,-124,-2,20
-33,-14,10,12,-4,-110,-20,12
9,-4,10,-6,-10,-94,-12,-8
-5,-4,10,16,10,-68,-2,-14
-5,-4,-10,-4,-8,-58,-6,22
-7,-2,10,-4,-12,-42,-4,4
-7,-4,-10,-16,-2,-10,2,10
-15,16,10,8,14,16,-2,14
-5,-2,0,-12,-14,18,2,18
-13,18,28,12,-20,58,-12,4
-13,-14,-10,-10,-10,70,0,-16
-13,-4,10,-4,0,108,-10,12
-15,-14,8,8,6,106,-22,-6
-17,-8,-12,16,14,122,-2,-16
-7,-4,2,14,18,108,-6,-16
-13,4,0,-18,-2,114,-20,-6
-23,-26,-12,0,-4,108,10,-20
-13,-4,-22,2,-10,104,-14,8
-13,-4,-12,16,-8,86,-26,-4
-17,-4,-12,-32,-16,60,-2,-20
-39,12,2,-4,-16,52,-12,4
-33,-6,-10,6,-14,22,-2,-4
-1,10,0,12,-12,-4,-8,0
-5,-2,-10,-16,-8,-20,-2,-8
23,18,8,10,36,-68,22,-14
11,2,12,8,10,-100,-2,-6
25,58,52,40,10,-4,38,12
25,18,52,22,38,2,8,24
13,-2,-6,8,14,42,42,-14
-13,-8,-12,-4,-12,120,-14,-4
-5,-16,8,12,10,120,-8,2
-17,-4,-10,-8,-12,112,-4,4
-7,12,18,-6,4,122,2,4
-5,-4,-14,0,-8,112,-2,-28
-5,0,4,8,10,80,0,-18
3,-4,10,-2,10,50,4,2
7,8,18,8,-16,30,0,-4
-7,12,0,-4,18,16,-8,-18
1,12,10,-18,-2,-8,-8,8
17,-12,2,-20,-12,-42,-24,22
-17,4,-12,-6,-10,-46,-18,-10
-25,-8,-12,-16,-18,-94,-28,20
-25,2,-16,-12,-28,-118,-22,-16
-31,-4,2,8,14,-80,4,-8
-17,-8,-12,-4,-8,-98,-12,-4
-1,-4,10,-8,-2,-132,-34,4
-17,-36,-10,-4,-8,-110,-4,-6
15,-8,-26,-24,12,-116,-2,-20
-15,-4,-22,10,0,-94,-4,-14
15,10,10,-4,-28,-94,-22,-8
-19,-2,8,6,-10,-62,-2,12
3,-4,4,-8,-12,-42,-12,-16
-23,8,0,6,-10,8,-2,-4
-17,-2,20,-8,14,12,-10,8
-3,-2,-12,-16,-12,30,-4,-2
-7,-2,-16,10,-12,62,-22,-4
9,-6,-12,10,-2,66,-22,0
25,-8,10,-20,-2,92,2,-10
-19,-14,8,-46,0,106,-8,-36
-17,-2,-14,-16,-10,130,18,12
15,12,-14,-8,-8,108,10,20
-7,12,-14,4,-34,108,-2,8
-5,10,-24,-10,-12,114,-2,-8
3,18,-12,0,-32,120,-6,0
1,-6,10,-22,-18,62,10,8
-5,-14,8,8,6,80,18,-14
3,-4,-10,-8,-8,44,-4,4
-7,12,2,-6,-18,8,18,6
-7,10,0,-8,-12,-14,-2,12
-13,-12,2,-4,4,-22,10,24
7,16,14,-8,-2,-46,2,12
3,16,0,-10,0,-78,4,12
-5,16,12,0,0,-94,-2,10
-3,-4,10,20,10,-108,2,0
9,-4,2,-4,12,-132,-2,-6
-1,12,-12,-4,-22,-116,-10,-8
-1,-12,8,6,-12,-110,2,-8
9,18,12,-8,-18,-120,2,12
7,-8,12,-8,-18,-100,-8,12
-17,-4,2,8,-2,-68,4,18
-3,10,-12,-14,-12,-46,4,4
1,10,-10,0,14,-16,-34,-8
3,-6,-4,-8,-2,-14,-2,12
-13,16,10,8,-2,18,2,-8
-5,-4,-10,-16,0,44,10,14
9,2,10,16,14,56,2,24
-5,-2,-12,-4,-4,86,14,18
23,10,-12,16,-2,120,24,6
15,8,-12,0,4,122,10,12
21,8,4,8,8,146,2,12
1,-14,-8,20,-12,128,-2,-2
-5,16,14,22,-10,120,2,-4
7,2,0,10,2,106,-4,0
-1,2,-12,-4,20,90,-6,8
15,8,10,-4,-8,66,-2,20
9,18,8,0,10,68,10,2
15,12,16,10,-10,48,-2,-4
-1,8,2,-10,10,12,-6,8
-13,12,10,16,-2,-14,-6,-16
-17,-4,4,-4,20,-42,-2,12
-7,18,-6,-24,-2,-62,-2,4
-15,18,8,-8,12,-92,-22,-6
-19,18,0,16,20,-106,14,-8
-15,16,4,-4,12,-110,30,-8
-7,12,-14,0,-18,-110,6,4
1,-2,14,8,-8,-116,0,8
-19,10,0,14,20,-98,26,4
-17,-4,6,-20,28,-102,-4,-2
-17,-4,-12,8,-12,-106,0,4
-7,14,4,-4,-12,-94,0,10
-1,-4,2,-12,-8,-66,-2,4
7,-6,4,-6,-14,-36,0,12
21,-4,10,-4,12,-14,2,24
1,-6,12,-20,4,-2,-12,-4
13,-8,4,-6,-8,50,-2,-4
-17,-16,4,14,0,50,-20,-22
-15,-14,-4,-16,-26,66,-2,0
3,-4,-12,-16,8,76,10,-4
-33,8,6,-10,-8,108,-2,-8
-19,-2,-12,8,-14,128,2,-16
1,-14,8,-4,-12,114,2,-4
-13,16,4,-4,-18,116,-8,4
17,-4,-10,-14,-34,124,10,-8
-17,-14,-16,-6,-32,82,-2,4
-23,-26,-6,-6,-20,66,10,4
-9,-16,4,-4,-18,60,18,-16
21,16,4,-8,-8,22,-4,6
-7,14,4,-16,-12,-4,2,-8
-3,12,-16,-6,-12,-8,-2,-4
-5,-4,-14,-16,4,-16,-2,-16
-7,22,2,-4,-14,-92,-2,16
-17,-2,-12,-16,12,-68,-6,0
15,8,-12,-2,-14,-92,-4,24
15,-2,-12,-22,-2,-92,-2,-6
21,-14,-24,-6,14,-100,10,-8
-7,-14,-20,-4,-12,-110,2,-8
3,-14,-4,16,-10,-94,10,-18
-17,8,-10,12,-2,-98,10,-4
-17,8,-12,16,18,-80,16,-8
-19,-4,4,12,20,-66,20,-4
-5,-8,14,0,32,-36,14,-8
35,12,-10,16,10,-4,2,-4
-5,12,0,16,14,8,14,4
25,-16,-6,-8,-8,-2,2,10
-15,4,0,18,-12,50,-14,10
-1,-4,-12,14,10,62,10,-32
13,-2,4,6,-14,84,-2,-12
-1,-4,10,-8,-2,92,-10,-10
-19,-26,10,-4,0,112,-2,-24
7,-4,-12,0,-14,114,14,18
1,10,4,-6,-18,114,-22,-14
-19,2,4,-16,6,120,26,12
-27,-4,10,-20,0,124,10,12
3,20,2,-6,-10,84,-10,-6
-5,12,-14,-4,-14,70,14,-20
-17,-34,-12,-4,-12,66,10,8
7,-8,-12,-8,-8,44,-8,8
-7,-2,-12,-4,-2,18,-6,-6
-7,-4,-10,-12,-12,-30,14,8
-13,-20,2,-16,-12,-42,-2,-18
-7,-4,10,-10,-10,-66,10,22
1,-4,4,-10,18,-68,-2,-20
-23,-4,-10,-4,4,-102,10,-32
-7,-14,8,-8,-8,-118,2,-2
-19,10,0,-8,6,-136,-6,12
-15,-30,8,-4,12,-116,-10,-2
-19,-4,-14,-16,-2,-112,18,-20
-19,-4,10,-36,-4,-110,30,-16
-7,-6,4,8,14,-84,24,-14
-17,-8,-14,-24,-6,-80,-12,-14
-25,-14,8,-20,18,-60,-2,-16
-27,-30,4,-16,14,-46,-2,-12
-39,-42,-12,0,20,-6,-20,-20
-27,-6,14,-8,4,-4,-8,-20
-17,-28,-10,-38,-14,34,10,-10
-17,-8,-16,-4,10,28,-22,-10
-37,12,-14,-4,-8,62,-10,-14
1,-4,-12,-16,12,82,2,-32
-41,-4,-22,-16,-2,86,16,-20
-7,-2,-12,-14,18,108,-10,-32
-17,-4,-14,10,18,136,14,-40
-5,-4,6,2,10,106,12,-12
-1,-8,4,-10,20,92,-10,-22
-13,-4,-10,-12,-18,80,0,-8
1,16,0,6,-10,66,-6,-24
1,8,12,-4,-28,30,-10,-2
1,18,-12,-6,-12,28,-10,-4
-1,-2,-12,16,-10,18,-8,8
-7,12,-12,-4,-4,-22,-2,6
-5,-2,4,-8,-12,-42,-2,-16
-17,-36,2,-10,-14,-78,-6,12
-23,12,18,-6,-18,-100,4,-8
-7,-2,0,10,-12,-110,2,-8
-23,-4,-12,-8,-8,-116,-2,-14
-37,16,-12,6,-22,-132,-6,-8
-23,-2,-12,16,-12,-112,0,-2
-17,20,-12,18,-10,-134,-20,-12
-13,2,-8,-2,-2,-108,10,12
-15,18,4,14,12,-114,-6,0
-13,-14,-24,16,-2,-92,-2,-8
-3,-36,2,14,-14,-80,2,22
-19,-4,-12,0,-16,-42,12,22
-1,-4,8,-4,-4,-50,2,18
-33,26,4,14,-2,16,6,18
-11,-4,2,-4,20,40,-4,-8
-1,18,8,12,30,42,10,-8
-23,26,20,8,-2,70,-24,-2
-5,-4,-6,14,-8,86,-4,4
-25,-14,8,-4,18,90,-2,12
13,-2,-12,-4,-12,114,-2,-8
-7,-12,10,-16,12,130,-8,20
-1,-4,-12,-2,-14,92,6,18
15,-4,2,6,0,106,-2,4
