Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
15,-18,0,24,-12,28,2,-12
3,-10,8,10,8,10,-8,-22
-17,-30,8,-4,-6,-32,12,2
-13,-30,10,-10,-14,-36,-4,10
51,58,72,84,82,-36,18,6
-19,16,6,10,-10,-100,-8,-10
-13,10,-14,-16,-22,-124,-18,4
-21,58,8,16,10,-112,0,104
-19,68,18,14,18,-112,-4,12
-7,-22,-14,-16,20,-112,0,16
-25,-6,-18,-24,-14,-114,-10,-16
13,54,-4,10,14,-112,-2,2
-9,-8,-12,-16,-10,-96,-16,104
-7,50,6,16,10,-66,-2,-20
1,8,4,-6,-2,-44,-2,0
-17,-32,8,-6,-10,-18,0,-10
-31,-32,24,-22,-2,-6,8,-22
3,-18,-14,-48,-8,28,-26,10
-7,48,8,14,-10,36,-26,-6
-5,-6,8,10,16,60,-10,-34
1,0,6,14,12,90,-10,-16
-23,18,8,-8,14,110,10,6
-1,-4,18,-6,28,112,-22,-18
-19,16,-14,14,30,120,8,-24
-37,20,8,10,-4,130,-12,-6
-17,-10,8,6,10,124,-4,-38
-17,-10,0,14,10,108,-10,-40
3,-6,-12,16,16,84,2,2
-39,-38,-30,-6,-74,64,-2,-10
27,16,50,42,30,60,36,-10
1,-6,18,14,18,46,8,6
25,-4,48,26,26,12,40,4
-19,-8,2,-6,14,-26,24,0
-23,-36,8,-16,-4,-44,6,-18
-39,-28,8,-18,-14,-82,-10,-8
-17,-22,-14,-16,-10,-96,-2,-18
9,-18,-2,-16,-8,-116,-8,4
-15,-16,-2,-10,-14,-114,-24,-8
-37,10,14,-6,-2,-122,-4,6
-13,68,24,10,28,-122,-8,-10
-1,-6,-26,-8,0,-112,-12,-20
-5,-16,-6,-6,-2,-110,8,10
-31,16,6,14,-22,-74,-2,-10
-15,0,8,-22,12,-80,-4,10
1,-30,-6,-32,-14,-44,14,2
-7,-16,-14,6,16,-16,2,-8
15,-6,-14,-18,-22,-4,2,4
-1,-36,-18,-36,-8,28,-2,22
-5,-30,2,-6,-10,40,-14,2
15,-6,-16,-6,-14,80,-2,-16
15,-2,0,-22,-2,76,2,-10
25,8,2,-18,-14,84,2,8
-1,0,2,-8,4,104,-12,-22
13,-4,8,-16,-12,124,-26,-6
-7,-4,0,-6,-2,120,2,18
1,10,8,-16,-2,124,10,-10
-3,8,8,-8,-2,124,18,-16
-37,16,0,-6,-14,86,0,16
-1,16,0,-18,-2,76,8,20
-23,4,-10,-6,14,54,28,-20
-5,10,-14,-6,-24,26,8,4
-7,-16,-8,-14,-8,-2,-2,-18
-23,-8,-30,-12,-34,-20,30,-10
-19,-16,8,8,-2,-50,8,-8
-7,-4,2,-6,-4,-74,-2,34
-7,16,8,16,-10,-104,14,10
-1,-10,-2,-22,-16,-112,2,-16
-7,8,12,8,18,-108,-2,10
-5,10,6,14,18,-110,-4,10
-17,-10,-8,-6,-14,-132,8,2
-1,-36,-14,10,10,-116,-10,10
15,6,8,6,-14,-112,8,34
1,-6,-14,-6,-2,-106,8,-8
21,6,-8,4,-16,-62,12,20
-17,-6,-2,-16,-8,-48,-6,22
-13,-18,8,-4,-2,-44,-2,-2
-17,-10,-4,-6,-2,16,-18,22
-17,-6,-2,-6,-18,28,-2,2
-39,8,8,10,-18,28,-10,-4
-17,4,18,-18,-34,48,-14,-10
-3,-4,8,-16,16,104,-24,-34
9,-6,-14,-6,0,122,-2,-18
-7,14,-2,14,-10,112,-2,-4
-23,16,18,6,18,112,0,-10
-7,10,-14,16,14,112,10,-10
-5,-16,8,-6,16,112,-2,-10
-13,-30,-26,6,-14,68,-22,-22
-7,-16,-22,-6,-12,82,-2,-16
1,-6,2,-16,-30,60,0,-20
-13,-18,-18,6,-4,40,-14,-18
-13,-28,-6,-6,-24,20,-2,6
-1,-4,6,10,-2,-46,-12,-22
-5,6,-8,-6,-10,-24,-8,-8
-21,-8,-4,-16,26,-44,-8,-4
-7,-6,-12,-8,0,-68,-6,-16
-17,-6,-26,-6,-8,-96,-24,-10
15,6,-18,14,-8,-98,-2,-10
3,-6,2,-6,-14,-96,-2,-10
-33,-18,-14,-6,-4,-132,-8,-6
-15,-16,6,-6,-10,-120,0,-2
-13,-10,-30,-18,-2,-106,-2,6
-7,-6,-12,-48,-18,-100,2,4
-19,-6,6,8,10,-100,2,10
-7,8,-22,-10,-14,-76,14,-10
-43,16,8,8,-30,-48,-2,6
-5,-18,-14,14,-14,-6,-24,8
-13,-6,2,6,-4,-10,-4,-8
-25,-10,-14,16,-10,16,-12,10
-7,-6,-14,0,-12,48,-8,14
-13,-6,8,6,14,78,-24,14
-19,-6,26,-38,-18,82,16,-6
-17,-4,8,-20,-12,112,-4,20
1,-8,18,-18,18,120,-2,2
-5,10,20,-18,-2,120,-2,-2
-17,6,8,10,10,140,8,4
-7,-4,8,-6,18,92,-8,10
-25,-4,2,-10,16,92,-8,-16
-13,-16,-2,-18,-8,80,-2,-14
-19,-4,2,-18,-2,60,-8,-22
-3,-6,8,10,18,48,30,2
1,4,6,14,26,6,-2,-8
21,16,-14,-16,-2,-4,-24,0
9,14,-18,24,14,-20,8,10
15,10,-12,10,-2,-64,-8,6
1,6,-18,-26,-14,-68,6,8
25,10,-18,8,-4,-106,2,10
23,0,8,10,-20,-94,16,6
3,10,2,16,-24,-116,0,-14
-17,14,28,10,-20,-118,-24,18
-15,28,20,16,-34,-118,-2,2
-39,20,8,-8,-14,-112,-10,8
21,-2,0,10,-2,-112,-2,6
-1,20,8,20,10,-86,-8,16
3,-6,18,16,-10,-68,-2,10
13,16,0,-6,-14,-48,2,22
-7,8,8,-6,-10,-16,10,6
-7,-16,8,-6,-2,2,16,-22
-27,16,-12,-6,8,28,-24,6
-17,10,-14,-6,-2,28,-2,2
3,10,-14,-6,-4,60,-24,16
15,6,8,-4,10,76,6,-10
5,-18,-14,-16,2,120,-16,-24
3,-6,-14,-2,-12,128,24,0
-5,-16,-14,-22,14,144,2,-6
-5,-6,-14,-38,-2,126,-10,-22
-13,2,0,8,18,124,6,-6
-7,-6,-40,-10,18,124,14,2
-11,-16,-24,-18,2,90,14,26
-15,16,-6,-22,-4,62,0,-2
-7,10,-18,-14,12,24,14,16
-7,-6,-6,-10,20,8,8,8
-7,14,-14,-6,16,-6,-8,-10
-5,10,2,-18,6,-26,-2,6
-5,-16,-16,-16,-10,-50,8,-22
21,-6,-16,-14,-10,-80,0,16
15,-24,10,-22,-4,-100,10,-10
-1,-6,-14,-10,-14,-92,-10,6
-13,-16,2,-18,18,-116,-2,6
-5,18,-24,-4,-2,-114,8,10
5,-6,-18,-6,8,-134,-4,-18
-17,-12,-12,0,-2,-100,-2,2
-5,-6,-14,14,14,-100,8,0
-7,14,8,-10,12,-96,-2,-22
-15,-6,-14,-6,-2,-68,0,20
9,8,0,14,10,-66,-2,10
1,0,2,-10,0,-24,-2,6
21,16,8,42,10,28,40,42
27,54,50,58,30,48,40,40
33,54,40,48,28,92,2,16
-13,16,6,6,8,62,-2,16
-17,16,8,18,10,86,-10,10
-17,-4,-30,-10,0,92,-22,-10
-5,-20,-16,-16,10,112,2,6
-7,2,-14,-22,-2,112,-16,-10
-23,-6,-24,-10,2,122,0,16
-33,6,-16,0,-14,84,-8,-6
-17,2,10,8,-12,98,-24,-12
-23,10,18,-6,-18,94,-2,2
-37,10,20,0,-18,56,-2,-16
-19,6,22,-6,12,16,-22,-10
-17,-10,-26,-6,-20,28,-2,2
-17,8,8,16,-8,-4,-18,-10
3,6,8,10,-12,-48,-2,-6
65,80,72,64,66,-48,46,2
47,18,28,64,26,-66,30,22
47,54,40,58,14,-66,36,22
19,48,56,42,14,-100,24,134
-17,-18,-16,-6,-14,-140,-2,-10
-27,-32,0,-6,-14,-156,-12,2
-23,-36,-24,-16,-14,-132,-34,-22
-17,-10,0,6,-36,-112,-34,10
-17,-38,-24,-22,-10,-106,-2,-4
-15,-34,-14,10,14,-100,-2,94
-19,-8,-24,-10,-16,-72,-8,2
-33,-8,2,-10,-2,-68,-24,-10
-41,-6,10,-24,28,-44,-2,-12
-23,-18,0,-6,18,-6,0,94
-13,-18,-2,14,12,44,-22,-10
-1,0,8,16,0,64,28,-10
17,-22,-14,0,12,80,-2,-26
-17,-6,0,10,-2,80,-6,-10
-39,64,16,16,-10,80,-2,-2
-5,-6,-12,0,-2,112,-12,-16
1,-16,8,6,-14,128,-2,-22
-7,-14,-16,-4,0,100,14,2
23,-10,2,-6,-6,94,-4,-18
-9,-10,-14,6,8,104,-6,-10
-9,-16,10,-22,4,84,-22,-12
3,6,-18,-22,-2,66,-20,2
-17,-10,-16,-30,-2,38,-18,10
-1,-16,-24,-6,-18,40,-8,-10
-19,-16,-12,8,-14,-16,2,-34
-17,-6,-12,-6,-20,-46,0,-18
15,-6,-6,-6,-12,-64,10,-32
-1,-10,2,6,0,-84,8,-8
13,8,2,-6,-10,-96,8,-10
-5,-28,-14,20,14,-112,-8,-8
9,-8,8,12,-16,-110,0,-42
1,-6,-6,-8,14,-120,38,-20
-7,-16,2,0,14,-122,6,-38
-15,-10,8,10,-2,-102,0,10
-45,-44,12,-4,26,-116,-2,-22
-17,10,-14,-18,-14,-92,-4,4
-17,-6,-24,-8,-8,-84,-22,-10
-13,6,-2,-8,-10,-32,-4,0
-1,-32,-8,4,24,-20,-8,-2
3,-6,2,-6,12,-4,-2,2
-17,-6,2,-16,-2,18,0,10
-13,10,-14,-6,8,42,24,2
-7,0,24,0,24,66,-4,-20
-13,0,18,26,-2,80,10,6
-13,-2,2,6,26,104,8,-8
-15,6,-16,4,8,96,8,-8
3,-38,2,-6,12,122,-8,4
-13,-16,-4,-16,-10,122,-24,-34
-11,-8,-12,-60,-10,116,-10,10
-17,-30,-14,-18,-2,124,24,-18
-19,-4,-14,-6,-28,80,10,4
-17,-10,-10,-16,-12,82,-4,-18
-7,-6,8,8,-14,56,-12,-18
7,-4,8,-8,6,8,-10,-20
-13,-6,0,6,4,-8,-8,-6
13,-6,-12,-8,-8,-34,-22,10
-15,-18,-12,4,-2,-56,-8,8
-7,0,18,-16,18,-80,8,-10
-25,-6,-14,-16,14,-108,-18,2
-5,2,-14,10,-10,-110,-2,2
-7,-4,0,-6,-10,-132,-2,-4
9,16,6,-6,-18,-132,-16,-4
-13,10,-14,-10,-14,-114,-8,2
-17,14,-18,-8,6,-132,-8,4
-27,-36,-24,-10,-8,-92,0,12
-15,16,-24,-6,-8,-100,26,4
9,-16,-18,-14,-14,-80,14,8
-5,16,-8,-16,-2,-58,-2,2
-7,-6,2,-46,16,-16,16,22
-7,-16,8,-20,-2,-10,-2,10
-1,16,-14,-44,-18,16,2,8
-1,14,0,-6,-10,58,-2,-20
15,16,10,6,-6,58,-2,10
23,0,6,16,-10,70,-24,-34
-5,6,10,16,8,106,-2,-18
-1,-6,-14,0,-14,124,-8,20
-13,16,-4,-6,14,136,-12,4
15,10,8,8,14,124,-10,2
-1,-6,-12,-4,8,124,-8,-2
13,8,2,-2,10,94,0,10
-7,-8,-14,-18,26,84,10,10
-13,-18,-14,-6,10,68,14,2
-17,-6,-8,-4,-12,28,24,6
-7,-20,-14,-6,12,6,8,2
-7,10,-2,8,-10,-18,-10,-4
9,-32,-14,-4,18,-46,10,2
-17,14,-2,-6,18,-44,-2,-20
-3,-4,8,16,-8,-62,-28,-4
15,-8,8,6,14,-72,-2,-20
25,26,-22,-18,14,-80,-18,10
3,-2,-14,-26,24,-118,-8,10
-7,6,6,-18,30,-110,2,4
7,-18,-14,-6,22,-110,-4,-10
-7,16,6,-18,-14,-112,0,10
25,6,8,6,14,-94,14,-22
1,0,-12,-10,-6,-68,-2,-10
-7,-4,-14,-6,-8,-78,-2,2
21,-6,-6,-24,-14,-50,-28,-10
-7,-16,0,-14,12,-18,8,2
23,-8,0,-38,18,-16,-2,-4
15,-10,-14,-6,4,28,-2,-16
-5,10,18,-22,-10,64,-4,-10
-7,-16,12,-16,14,60,-18,-26
-17,-6,-2,-6,12,92,-26,-2
15,-18,8,-16,-14,92,-26,-6
-17,10,18,-4,-8,124,8,34
-17,14,16,16,-2,118,-2,2
-1,6,6,-6,18,118,-2,-10
-17,-6,-14,-18,-2,104,10,-20
-49,-6,0,-4,-30,92,2,-12
-7,-6,4,8,28,72,6,-10
-43,-16,8,6,-2,48,2,10
-25,-16,8,10,-2,22,-20,-6
-13,-30,-2,-8,-2,14,-4,-10
-25,-6,8,6,18,10,-2,-4
-33,8,18,10,14,-8,10,10
-23,-6,10,16,12,-48,2,-10
-17,-18,8,10,8,-54,8,4
-5,-6,18,-6,-2,-100,-2,-20
-17,14,24,16,-14,-108,-2,6
-39,-6,18,6,-2,-108,-2,4
15,14,16,20,10,-92,-2,2
27,34,18,58,26,-68,38,52
23,48,20,46,46,-70,8,38
27,16,40,24,26,-68,40,38
-33,-8,20,6,-10,-74,-8,20
9,-6,6,14,-12,-48,-12,14
-49,-32,18,10,-18,-40,-22,8
-23,-38,-14,-6,-34,-36,-2,10
-13,-10,-16,-6,-12,-16,-16,8
-23,-8,-8,-10,-26,40,-14,-22
-49,-16,8,-4,-6,44,-2,0
-17,-10,-14,-18,-14,68,-2,4
-17,-48,2,-22,-2,60,-8,-10
-17,-38,6,-6,-2,92,-24,-6
-7,-4,-14,16,10,108,6,8
1,-18,-14,-18,8,122,-2,-22
-5,-6,-26,-10,-8,124,-2,-10
-3,10,-2,-2,-56,140,46,32
-17,10,-14,-6,2,110,8,-10
-1,-6,-14,6,-14,84,0,2
-1,6,-2,-26,10,76,-2,4
-13,48,8,-6,-2,22,-2,32
-5,-4,-24,-16,-12,18,-24,-2
-17,-8,8,-4,-2,-16,0,10
-17,26,2,38,14,-46,-8,-10
-17,-6,2,-22,28,-68,-24,94
13,-8,2,-6,16,-60,-4,22
-37,-6,10,16,-14,-100,-10,-18
-17,0,8,10,-16,-116,-2,-6
-7,10,-14,16,-8,-108,-10,-16
-7,-4,-12,14,-2,-108,-4,8
-31,-28,2,14,-2,-124,-2,10
17,-10,8,-4,0,-132,-6,6
15,0,4,16,-12,-118,-8,-10
-17,-10,6,14,-14,-84,-6,6
-1,14,2,-6,-14,-68,10,106
-17,-6,10,14,12,-44,-2,-10
1,-16,2,6,-2,-24,-18,-10
-17,-8,6,0,-10,-18,8,-10
1,48,6,14,8,12,8,-10
15,-6,2,-2,-14,44,6,0
73,36,38,54,20,108,42,22
31,28,60,48,50,124,50,46
-31,-6,-14,-14,-10,96,-14,2
-7,-16,0,-6,-22,122,-4,-10
59,50,40,54,0,172,42,22
101,58,74,58,22,192,72,32
89,56,66,58,38,162,60,22
59,58,40,28,50,132,62,34
-21,-46,-26,-8,-10,56,0,-6
1,-22,-12,-6,-14,58,8,2
-63,-38,2,-50,-2,2,-24,0
-31,-36,8,-26,-12,-8,-6,14
-27,-36,-12,-44,-14,-22,-4,6
-39,-36,8,-6,-10,-64,-18,10
-19,-8,-22,-26,10,-72,-2,-8
-49,-38,-14,-18,-4,-94,-20,-10
-39,-22,-14,-6,12,-112,-6,-6
-41,16,-14,6,-34,-100,-10,-22
-23,-14,2,-8,-2,-138,-36,-20
-23,-8,-14,-14,-8,-142,-4,8
-19,-8,-16,-6,-2,-120,2,-4
-15,-6,6,6,-14,-108,-2,-4
-17,-6,-2,-16,-16,-92,-2,10
-17,-28,-8,-12,-14,-94,-4,-20
-7,-20,-12,-16,-2,-70,8,-10
-5,-4,-12,-12,16,-28,8,22
-15,4,-8,-8,-8,-16,0,8
-7,-16,-14,-6,4,16,-24,2
-17,-6,8,8,-14,48,-18,-10
-1,-16,-14,-38,-20,56,-2,10
-15,-16,-8,-8,-10,80,8,18
-5,-16,8,-22,-2,106,-4,-18
-19,-16,-14,-34,-14,90,-8,10
-5,-16,-22,-6,-10,100,-2,12
1,32,-14,-6,2,110,2,-6
-15,10,-32,-4,-14,124,-2,-10
-5,-6,-14,-6,-12,114,-2,2
-27,16,-14,-14,18,118,-2,-4
-17,-6,-14,-14,-2,104,10,20
21,0,-14,-8,-8,76,-2,6
-1,-16,8,10,-2,60,-24,8
-1,-6,2,-6,28,16,-2,10
-19,-6,12,8,14,0,8,6
3,10,18,-6,0,-26,-14,18
-23,-4,8,-6,-2,-44,18,-6
-17,0,2,-6,-2,-84,-2,2
-17,10,-14,0,-8,-92,-8,4
-1,12,8,-22,-10,-110,-4,-10
-1,10,12,-6,8,-102,0,-32
31,6,16,-6,-4,-112,22,10
9,-8,26,-6,-10,-114,14,22
9,-6,8,16,-12,-100,8,-12
15,-22,2,-6,-10,-120,-6,-16
1,-30,6,-6,-18,-110,-2,-18
-1,-36,8,-4,-8,-84,-2,-4
3,-10,8,-16,-8,-62,8,-8
9,-6,8,-6,10,-22,8,-36
-5,-30,-14,14,-18,-4,16,-18
-5,10,-12,-18,0,38,-20,-20
-13,14,0,16,10,54,-2,2
1,16,8,-6,6,74,8,4
-13,10,0,10,18,104,8,6
-1,-8,-2,-6,-2,92,-12,-12
-9,-36,6,6,-6,100,2,10
-5,10,-14,-12,-2,112,-4,-16
23,14,18,-6,-2,120,-2,-10
-1,16,-14,-6,14,90,-8,-22
-15,14,-18,-8,18,112,14,-10
25,-16,8,-12,18,66,0,-2
-17,6,8,8,30,60,-4,-26
-3,16,-2,10,8,54,-12,-20
-7,2,0,10,-2,22,-2,-40
-7,0,2,14,8,-16,-2,-22
-7,14,-2,-6,-2,-38,8,-30
3,-6,2,-16,-2,-58,-26,-10
-13,-16,8,10,-2,-78,-34,10
-15,-6,6,-6,-14,-96,-14,4
-17,-16,12,0,16,-112,-2,-22
3,-10,8,-8,16,-118,6,-10
-3,8,-8,-2,-12,-118,-2,2
-7,-6,-8,-6,-12,-120,-8,0
3,60,20,-8,-4,-132,2,10
-7,8,16,16,-8,-100,-10,-6
-15,16,8,16,10,-100,-2,-20
-1,18,10,10,-2,-72,-24,-6
-7,10,18,6,6,-62,-24,-10
1,-6,8,16,-10,-28,-18,-10
-19,0,0,-6,-14,2,14,20
21,48,38,48,34,46,20,26
21,20,42,42,28,80,30,36
-19,-10,10,-8,0,90,8,-6
11,20,40,18,30,120,16,34
-27,-16,-14,0,10,118,-20,-20
-43,8,-14,-14,-14,108,-2,-32
-51,16,2,-18,-14,100,-2,-24
-23,-4,-16,-48,10,104,-22,-18
-3,-8,-30,-6,-12,86,-4,12
9,-6,-24,-6,-14,60,-18,12
-21,-14,-14,-16,-10,76,8,-18
-7,-18,-12,-36,-2,64,-4,2
-1,0,12,-16,-14,46,-18,-20
-19,-8,2,-10,-14,18,-2,-18
-7,-36,6,-8,6,-20,-22,2
-1,-10,-18,-6,-14,-30,-2,6
-5,-10,6,8,-6,-22,-2,-10
-19,-16,8,16,10,-68,-2,10
21,8,8,-4,-14,-112,-2,-18
-17,-32,18,-6,-18,-110,-24,-22
-1,0,2,14,-18,-126,-12,-22
1,-28,-14,-18,-46,-134,8,-22
-13,-4,2,-10,-12,-120,-2,-22
-7,-6,-24,-20,0,-110,-8,-10
-5,10,2,10,-14,-114,-2,-20
1,80,0,10,-12,-96,0,10
-19,-8,0,-8,-10,-48,-4,-4
-23,-36,8,8,-2,-52,-26,-4
-19,14,10,-10,18,-16,2,4
-9,54,8,-6,-2,10,4,-22
-13,58,-2,-6,18,38,8,-10
-7,-6,12,-10,32,70,-4,-22
-15,10,-2,14,24,80,-4,-10
11,10,6,-6,26,80,24,4
-7,-12,6,-16,12,122,-8,22
-9,-16,2,10,8,122,-24,-26
-3,-16,-12,-6,28,128,-2,6
21,-8,8,6,-2,112,-22,-12
-11,16,6,16,-12,100,10,4
-15,-18,-30,10,10,112,0,-18
-1,10,-2,0,-2,84,10,-12
-19,16,8,10,14,80,-12,10
-19,-6,18,20,16,48,2,-14
7,8,10,10,14,14,8,4
-7,-6,-14,-2,16,-14,-4,-8
-37,-30,-24,-20,-62,-8,8,4
25,20,8,28,10,-6,28,22
-3,-36,-16,-6,12,-74,-2,18
-7,16,10,18,10,-100,-2,18
-19,-4,-2,10,-18,-126,-2,-10
-3,-16,-12,-4,18,-132,14,4
-19,-22,-12,-6,12,-112,14,2
-15,8,6,-18,26,-116,14,-10
-19,-16,-14,-6,16,-132,8,4
-15,-16,-6,-18,-12,-100,-2,2
-15,16,8,16,-10,-92,-10,-22
-21,-4,6,10,8,-68,2,-12
-17,-4,-12,0,26,-44,-2,-10
-15,16,-16,-16,-2,-16,-14,-12
-27,0,6,-26,-30,0,-18,-18
-7,-6,-14,-22,-14,16,2,0
-33,-14,-14,-38,16,54,-26,-14
-17,-30,-14,-18,0,52,-2,10
-39,6,-12,-18,-12,86,-24,-18
-13,-6,6,-16,-10,92,2,0
-25,-6,0,6,10,112,0,-12
-23,-28,2,-6,12,106,-8,-10
-23,-16,2,-6,18,112,0,18
-15,-28,-8,2,-2,114,-16,-10
-5,-38,-2,-16,-14,80,-8,-10
-7,0,0,38,0,104,-26,10
-13,0,-12,-8,-14,66,-12,2
-13,-16,-24,-6,8,40,-26,-6
-7,-4,-12,-8,2,20,6,0
-7,-16,-26,14,18,16,-26,-6
-7,-28,-18,-22,-10,-28,8,6
-13,-28,0,-6,-2,-52,-2,-22
-5,10,-14,-8,14,-68,22,0
-7,-16,12,8,28,-92,-2,6
3,-10,8,-6,-18,-110,-2,-12
-7,-6,-14,-6,-14,-114,-10,22
1,8,10,-22,8,-112,18,10
-3,-16,-6,-20,-12,-136,-6,6
-1,-16,0,-14,-8,-132,-8,-10
-15,-6,6,-10,-16,-112,2,12
-7,-16,6,-6,2,-74,-2,-8
-5,-28,-8,-6,-2,-68,6,-18
-5,6,-2,-6,-2,-42,2,-4
-1,6,-18,14,-4,-16,2,-10
-1,-6,-14,2,-12,8,-22,-10
-7,10,2,-22,14,20,-2,22
13,-8,-14,-6,-14,66,8,18
17,16,2,-6,-12,70,-4,12
1,0,0,-10,-14,68,-2,-8
-5,2,6,-16,-8,86,-8,-2
23,6,-2,-14,-10,108,-8,20
1,0,-12,-10,2,120,0,0
-1,-18,2,-6,-2,124,-2,-10
-7,-4,-8,-6,12,124,10,-22
11,14,18,-6,-10,80,8,6
-17,-6,8,-6,-2,66,0,10
1,-10,-24,-16,-12,66,8,18
-5,-6,2,-6,-12,40,10,2
-13,14,-24,16,-14,22,14,-20
-17,16,-16,-6,-12,-24,14,2
-1,0,-14,-6,-14,-42,-2,-18
9,12,-24,-6,-10,-60,-10,-6
3,32,12,-4,30,-80,-2,6
-15,16,-12,-4,0,-100,-2,-32
-3,6,-24,-6,-4,-100,-12,-6
-7,-4,2,-10,2,-108,-10,-30
-23,6,6,2,-18,-112,-10,-38
-17,8,-44,-8,-32,-106,14,-20
-13,10,10,-4,-14,-112,18,0
-17,-10,-32,10,-2,-94,14,-14
-17,-10,16,16,14,-80,-2,10
3,-6,-14,16,10,-74,-10,18
-17,10,-14,26,-14,-48,0,10
23,14,0,42,4,-32,-18,6
-13,-6,6,16,2,-10,22,10
23,-6,8,-6,14,16,-10,10
1,-18,-2,-4,-10,44,-10,10
-3,-28,24,-4,30,60,24,34
-7,-4,24,6,26,110,8,22
-9,-6,38,-6,2,92,-2,-22
-5,-14,6,-2,10,130,0,0
-15,2,6,14,12,106,8,-10
29,16,8,-14,-2,128,-2,4
41,58,40,68,32,144,46,34
57,32,26,54,18,138,28,34
29,26,18,20,20,124,24,36
-49,-10,2,6,-14,68,8,4
19,-6,6,-8,-14,28,-36,-8
-15,-6,-14,-6,-10,-14,-4,6
-11,-2,-12,-32,-18,-30,8,0
-1,6,-14,-14,-16,-46,14,-8
1,0,0,-14,-14,-70,0,2
-19,-6,-14,-18,-18,-92,-2,-10
-23,16,-24,-6,-26,-96,-8,-18
-19,8,-12,-16,-16,-112,-2,-26
-23,-4,-18,-22,-6,-132,-18,-10
-11,-16,8,10,-2,-112,-2,-18
-23,-8,-14,2,-12,-128,-8,-20
-3,-16,12,-10,10,-104,-24,-18
-29,-6,-14,-44,-2,-102,-8,-10
-7,-6,18,-6,-22,-66,42,40
-19,-28,-26,-6,-12,-68,-10,-4
13,6,-2,-8,-2,-44,2,8
-3,-8,-14,6,-6,-48,0,-30
-7,16,10,10,18,-2,-10,8
-27,-18,-18,-10,10,-68,-2,-2
3,18,6,-6,-2,-64,16,-20
-7,-12,-12,-4,-10,-36,-8,-10
-17,10,0,8,0,0,-22,16
-17,-10,-14,-6,-16,14,8,4
-17,-2,8,-16,30,40,-8,-18
-7,10,0,10,12,60,-24,10
-15,14,-14,0,-2,94,-2,-6
15,-8,8,26,10,108,-6,10
1,10,-12,16,-8,106,-8,22
-13,-6,6,-10,-22,128,-18,6
9,16,-20,4,10,106,8,2
3,-22,-18,12,-2,116,8,8
-7,8,2,6,8,112,-16,2
1,-6,6,6,12,80,-8,10
9,-4,-12,8,-6,68,8,2
-1,-24,-2,10,10,28,-24,-4
-13,0,-14,10,-2,16,-2,10
9,-10,-26,0,20,-20,8,-14
-15,-4,-24,-6,-8,-18,-18,4
-15,-4,-14,-12,-14,-46,-8,-18
11,-6,-18,-38,-8,-78,0,0
3,-16,0,-18,-4,-100,-2,-18
5,0,0,-4,-10,-112,-8,-18
-5,-10,-16,-8,-10,-94,8,10
-7,-6,-14,-16,-28,-112,-2,10
-17,0,-24,-4,-2,-116,-2,10
-13,18,-26,-6,-34,-94,-2,4
-1,-14,-6,-6,-18,-84,10,-8
-7,-6,12,16,-14,-90,-8,4
15,6,16,16,-14,-94,10,6
23,14,34,16,10,-56,10,2
-5,2,2,6,12,-40,-10,-20
-7,18,0,-6,-10,-14,0,-6
21,16,12,8,-2,28,-2,2
25,20,40,18,-2,60,8,20
-17,16,20,16,-10,30,0,22
15,14,14,10,-2,82,8,10
21,16,8,26,-2,112,10,4
-5,18,2,14,8,104,-2,10
-7,10,-12,-4,-12,124,10,-8
63,60,40,16,18,136,16,18
27,10,8,6,10,96,8,0
-17,-6,-22,-6,-32,108,10,14
47,34,36,40,18,106,18,22
25,26,8,6,18,66,8,34
-3,-4,-12,0,16,38,-10,16
-27,-6,-6,-22,-2,6,-2,-22
-19,-6,-14,-14,-14,-16,-2,2
-65,-14,18,-18,-28,-58,-4,-40
-13,-12,8,14,-2,-36,22,-18
-19,8,0,-18,-14,-70,-6,-16
-17,-10,-14,-16,-14,-68,2,-20
-23,-6,-4,-16,-14,-110,-4,-26
-25,-32,18,-10,4,-136,0,10
-23,-20,-8,-14,-10,-128,-8,-16
-17,-36,-16,-16,-12,-132,-10,-22
-7,16,0,-6,10,-120,-2,0
-39,-6,-14,-6,12,-112,-4,-32
-63,-44,0,-10,-44,-80,14,0
-23,-8,0,-18,-18,-94,-2,-36
-23,-4,8,6,8,-46,0,-22
-7,-4,-14,-6,-14,-8,-10,-16
-17,58,2,16,12,-10,-4,-20
-39,-16,10,-6,-16,16,-4,88
-43,80,12,6,-10,30,-10,-4
-27,-8,-14,-8,-10,56,-2,-10
-39,68,24,10,8,78,10,-6
-19,8,-12,-4,-6,108,-2,-10
-25,-16,-12,-16,-22,122,-16,2
-17,-22,0,6,18,114,-4,-12
-35,-6,0,8,14,124,-2,2
-25,-32,-14,-6,-10,112,2,0
-39,8,-14,2,6,128,-4,-16
-69,-6,-8,-6,-2,74,8,106
-7,-6,-14,14,-6,78,-2,-18
-7,-6,2,14,8,48,0,8
-39,6,8,16,-12,16,-2,-20
-13,14,8,-6,18,-8,-2,-2
-23,16,24,-6,16,-16,2,-6
-29,14,14,6,-2,-66,-8,10
-33,-4,4,0,-10,-68,-8,20
-23,-14,-14,14,10,-70,-22,10
-37,-12,8,12,-2,-112,-8,4
-23,-22,-2,-22,-74,-112,-24,2
39,40,40,46,14,-94,40,24
35,48,40,58,80,-64,40,34
-37,-6,2,-6,-10,-106,-10,6
15,-4,-12,-8,-32,-96,-2,-2
